customer_id,age_group,city,occupation,income_level,register_date,aum,risk_appetite,vip_level,has_app
C000340,65+,常州,公务员,30-50万,2023-01-30,935456.15,R4,金卡,1
C000341,25-34,苏州,退休,10万以下,2022-10-21,24759.14,R3,银卡,0
C000342,65+,南通,个体经营,10-30万,2018-09-13,83882.9,R4,银卡,1
C000343,55-64,上海,退休,10-30万,2019-07-09,94955.74,R2,金卡,1
C000344,45-54,常州,个体经营,10-30万,2024-05-23,68460.66,R5,金卡,0
C000345,55-64,南通,个体经营,30-50万,2022-05-21,546023.53,R3,金卡,1
C000346,55-64,南京,企业职员,10-30万,2022-07-26,138619.48,R3,银卡,1
C000347,65+,徐州,个体经营,10-30万,2021-09-14,162793.33,R4,金卡,0
C000348,25-34,深圳,退休,10万以下,2023-06-27,24386.06,R1,普通,1
C000349,45-54,常州,退休,10万以下,2022-10-20,29141.43,R2,钻石,1
C000350,25-34,杭州,其他,10万以下,2020-12-24,10094.47,R4,普通,1
C000351,45-54,南通,专业技术,50万以上,2021-04-14,1810454.44,R4,普通,1
C000352,25-34,上海,其他,30-50万,2019-05-01,420264.92,R3,普通,1
C000353,35-44,苏州,专业技术,30-50万,2018-11-04,230719.05,R3,银卡,0
C000354,35-44,深圳,退休,10万以下,2022-01-23,28470.5,R2,普通,1
C000355,35-44,南京,企业职员,10-30万,2019-07-04,105484.82,R3,银卡,0
C000356,35-44,南京,公务员,30-50万,2019-05-17,966441.25,R2,普通,1
C000357,45-54,南京,专业技术,10-30万,2022-05-01,70592.81,R4,普通,1
C000358,55-64,南通,专业技术,10万以下,2021-10-06,35407.03,R3,金卡,1
C000359,35-44,徐州,个体经营,30-50万,2020-08-20,231847.63,R2,普通,1
C000360,45-54,徐州,其他,10万以下,2018-12-10,22697.63,R3,银卡,1
C000361,65+,南京,个体经营,10万以下,2019-10-02,34453.37,R5,金卡,1
C000362,25-34,徐州,企业职员,50万以上,2019-04-25,1349566.75,R3,普通,0
C000363,25-34,南京,专业技术,10-30万,2019-08-21,119641.09,R2,普通,1
C000364,25-34,上海,公务员,10-30万,2023-05-04,141719.93,R3,普通,1
C000365,45-54,苏州,企业职员,10-30万,2023-02-16,93751.43,R2,普通,0
C000366,35-44,无锡,公务员,50万以上,2019-01-31,2333894.6,R2,银卡,1
C000367,45-54,无锡,企业职员,10万以下,2021-09-18,25750.59,R3,普通,1
C000368,45-54,无锡,专业技术,30-50万,2023-04-04,380957.12,R2,普通,1
C000369,35-44,上海,个体经营,10-30万,2022-08-14,143760.31,R3,银卡,0
C000370,55-64,深圳,其他,10万以下,2021-06-18,33605.76,R2,银卡,1
C000371,45-54,常州,企业职员,10-30万,2021-01-25,165605.04,R2,普通,1
C000372,25-34,无锡,个体经营,10-30万,2023-03-27,140607.73,R3,普通,1
C000373,35-44,苏州,其他,10万以下,2022-11-25,37928.88,R3,普通,1
C000374,25-34,徐州,专业技术,10-30万,2022-02-01,101982.93,R1,普通,1
C000375,25-34,无锡,个体经营,10-30万,2023-02-16,70323.51,R2,普通,1
C000376,25-34,上海,专业技术,10-30万,2018-06-24,58772.4,R3,银卡,0
C000377,65+,南通,公务员,30-50万,2024-04-17,173488.18,R4,金卡,0
C000378,35-44,无锡,其他,30-50万,2019-10-22,965675.55,R1,普通,1
C000379,35-44,深圳,专业技术,10-30万,2022-08-26,39690.23,R1,普通,1
C000380,45-54,南京,公务员,10-30万,2021-01-29,217969.14,R5,普通,1
C000381,35-44,上海,企业职员,10-30万,2022-07-24,79603.43,R1,银卡,1
C000382,65+,无锡,专业技术,10-30万,2018-10-12,217176.9,R5,银卡,1
C000383,55-64,南京,其他,10万以下,2018-07-23,9973.46,R4,银卡,1
C000384,35-44,南京,其他,10-30万,2022-04-01,106691.85,R1,普通,0
C000385,35-44,徐州,专业技术,10万以下,2024-03-30,62066.7,R1,普通,1
C000386,65+,南京,其他,10-30万,2023-05-16,171416.54,R5,金卡,1
C000387,45-54,杭州,退休,50万以上,2020-02-07,1267228.68,R2,普通,1
C000388,65+,苏州,个体经营,10-30万,2019-06-04,45422.3,R3,普通,1
C000389,25-34,苏州,其他,10-30万,2024-03-04,61945.04,R2,普通,0
C000390,55-64,徐州,企业职员,10-30万,2024-05-05,240342.57,R3,银卡,1
C000391,45-54,苏州,其他,10-30万,2021-06-16,100823.47,R4,普通,1
C000392,25-34,南京,其他,10-30万,2019-07-27,115767.02,R3,银卡,1
C000393,45-54,无锡,专业技术,10-30万,2019-10-18,138277.05,R1,普通,1
C000394,45-54,常州,其他,30-50万,2024-04-13,208522.11,R3,银卡,1
C000395,18-24,无锡,企业职员,10万以下,2018-06-18,36775.89,R3,银卡,0
C000396,35-44,无锡,企业职员,10-30万,2022-09-14,97288.81,R2,银卡,0
C000397,55-64,徐州,个体经营,10-30万,2023-01-13,138981.82,R3,普通,1
C000398,25-34,杭州,企业职员,30-50万,2022-04-10,299597.25,R3,普通,1
C000399,35-44,无锡,公务员,50万以上,2019-11-11,683114.41,R1,银卡,1
C000400,35-44,杭州,公务员,30-50万,2022-07-01,323040.69,R5,普通,1
C000401,25-34,南京,个体经营,10-30万,2020-07-08,165319.6,R2,普通,1
C000402,55-64,常州,专业技术,10万以下,2022-12-13,36533.42,R2,金卡,1
C000403,55-64,无锡,公务员,10-30万,2023-09-15,121870.28,R1,金卡,0
C000404,25-34,常州,公务员,30-50万,2023-10-07,626739.18,R2,钻石,1
C000405,65+,南京,退休,50万以上,2021-10-08,1354819.32,R2,普通,0
C000406,55-64,南京,公务员,30-50万,2024-05-25,411415.11,R2,普通,0
C000407,25-34,苏州,个体经营,10万以下,2021-01-17,23601.59,R4,普通,1
C000408,55-64,苏州,退休,30-50万,2019-10-01,645337.56,R3,银卡,1
C000409,25-34,无锡,个体经营,30-50万,2021-01-09,462769.38,R1,银卡,0
C000410,65+,无锡,公务员,10-30万,2021-08-30,90832.09,R3,普通,1
C000411,45-54,苏州,退休,10-30万,2023-05-23,56995.76,R3,普通,1
C000412,45-54,徐州,其他,10-30万,2023-06-10,208506.95,R3,金卡,1
C000413,25-34,无锡,其他,10-30万,2023-09-19,82719.82,R5,普通,1
C000414,55-64,南京,个体经营,10万以下,2023-12-03,31100.68,R2,普通,0
C000415,18-24,苏州,企业职员,10万以下,2021-01-09,97270.64,R1,钻石,1
C000416,25-34,南通,个体经营,30-50万,2022-09-27,597180.44,R1,普通,1
C000417,25-34,南通,退休,50万以上,2020-06-05,3356973.76,R2,银卡,1
C000418,45-54,杭州,其他,30-50万,2022-04-13,305638.23,R3,钻石,1
C000419,25-34,苏州,企业职员,10-30万,2022-06-23,204993.84,R1,银卡,0
C000420,55-64,南通,企业职员,10万以下,2021-08-20,30402.71,R3,普通,1
C000421,45-54,常州,公务员,10万以下,2022-03-25,36024.74,R4,银卡,0
C000422,18-24,杭州,企业职员,30-50万,2023-10-22,1098702.7,R4,银卡,1
C000423,18-24,上海,公务员,10-30万,2024-04-05,104393.65,R3,金卡,0
C000424,18-24,南京,个体经营,50万以上,2018-07-07,1514510.58,R3,普通,0
C000425,45-54,深圳,公务员,10-30万,2023-10-08,76392.49,R3,银卡,0
C000426,55-64,苏州,专业技术,10-30万,2022-10-18,187115.49,R3,金卡,0
C000427,25-34,深圳,其他,30-50万,2021-12-21,302218.75,R2,普通,1
C000428,55-64,苏州,专业技术,10万以下,2021-10-04,50026.49,R2,银卡,1
C000429,18-24,常州,专业技术,50万以上,2019-11-25,657381.0,R1,普通,1
C000430,55-64,南通,其他,10-30万,2020-02-23,157876.14,R3,普通,1
C000431,65+,南京,专业技术,10万以下,2020-10-06,21744.28,R2,普通,0
C000432,45-54,上海,其他,10万以下,2022-07-19,43226.61,R1,普通,1
C000433,45-54,南京,其他,30-50万,2018-09-04,397297.34,R2,普通,1
C000434,55-64,南京,企业职员,10-30万,2023-12-02,91819.28,R4,普通,1
C000435,18-24,苏州,其他,30-50万,2022-07-19,329700.52,R2,普通,1
C000436,25-34,深圳,企业职员,30-50万,2022-02-23,261457.15,R2,普通,1
C000437,25-34,深圳,公务员,10-30万,2022-04-23,182433.48,R1,普通,0
C000438,35-44,常州,专业技术,30-50万,2021-01-31,236783.42,R1,银卡,1
C000439,45-54,常州,退休,50万以上,2024-02-09,1312489.6,R3,普通,0
C000440,45-54,南京,其他,10万以下,2019-05-07,35652.43,R1,银卡,1
C000441,55-64,无锡,个体经营,30-50万,2023-06-14,896243.2,R2,银卡,0
C000442,25-34,深圳,公务员,10-30万,2022-03-14,119443.38,R5,银卡,0
C000443,45-54,杭州,个体经营,10-30万,2020-11-30,106296.93,R2,银卡,0
C000444,25-34,上海,个体经营,10-30万,2019-01-22,137594.26,R3,银卡,1
C000445,25-34,苏州,公务员,30-50万,2021-01-21,141844.65,R3,普通,0
C000446,45-54,上海,公务员,10万以下,2021-02-15,16475.5,R1,普通,1
C000447,65+,深圳,退休,10-30万,2022-12-05,99465.27,R2,普通,1
C000448,45-54,深圳,其他,10-30万,2020-02-04,84015.99,R2,钻石,1
C000449,18-24,南通,专业技术,10万以下,2021-01-15,13474.25,R2,金卡,1
C000450,45-54,南京,企业职员,30-50万,2024-03-26,614220.43,R2,银卡,0
C000451,18-24,深圳,退休,50万以上,2021-11-20,1708034.81,R3,银卡,1
C000452,55-64,南通,专业技术,10万以下,2019-01-08,32179.51,R1,普通,1
C000453,45-54,南京,个体经营,10万以下,2019-04-01,21204.25,R1,普通,1
C000454,25-34,南京,企业职员,50万以上,2023-02-17,1560742.38,R3,普通,1
C000455,25-34,南通,退休,10万以下,2019-12-15,38800.07,R2,普通,1
C000456,25-34,杭州,专业技术,10万以下,2022-06-15,26278.45,R3,银卡,0
C000457,65+,深圳,公务员,50万以上,2019-10-31,1873393.0,R1,银卡,1
C000458,35-44,深圳,个体经营,30-50万,2021-04-05,268656.69,R3,普通,1
C000459,55-64,南通,专业技术,10-30万,2022-06-26,125994.01,R4,普通,1
C000460,45-54,深圳,专业技术,10-30万,2018-08-20,212457.27,R3,金卡,1
C000461,35-44,南京,专业技术,50万以上,2022-12-17,2777288.13,R4,银卡,1
C000462,25-34,南京,企业职员,10-30万,2022-05-02,233057.72,R2,银卡,1
C000463,65+,南京,专业技术,10-30万,2018-10-18,138417.7,R1,普通,1
C000464,25-34,上海,企业职员,30-50万,2023-02-01,406373.03,R2,普通,1
C000465,35-44,北京,企业职员,10-30万,2023-03-24,95879.99,R2,普通,0
C000466,45-54,杭州,企业职员,10-30万,2018-08-18,48606.12,R4,普通,1
C000467,45-54,北京,专业技术,10-30万,2021-07-03,61254.78,R2,普通,1
C000468,65+,南通,其他,10-30万,2019-07-19,110328.72,R2,普通,1
C000469,25-34,上海,其他,10-30万,2023-11-18,113675.46,R4,银卡,0
C000470,35-44,苏州,退休,10-30万,2020-06-02,243131.7,R2,普通,1
C000471,35-44,上海,退休,10-30万,2023-10-16,231572.11,R3,普通,0
C000472,35-44,上海,企业职员,30-50万,2021-12-12,283786.3,R2,普通,1
C000473,25-34,无锡,企业职员,10-30万,2023-03-12,180666.83,R5,普通,1
C000474,25-34,南京,公务员,10万以下,2021-11-18,23633.45,R1,银卡,1
C000475,25-34,苏州,个体经营,10万以下,2022-01-21,42203.6,R3,金卡,1
C000476,25-34,北京,个体经营,10万以下,2018-09-09,44889.6,R3,普通,1
C000477,35-44,南通,专业技术,30-50万,2020-06-04,744349.7,R5,普通,1
C000478,45-54,无锡,企业职员,10-30万,2024-01-01,93800.49,R5,普通,1
C000479,45-54,深圳,企业职员,10万以下,2021-06-25,49816.65,R4,银卡,1
C000480,35-44,无锡,其他,30-50万,2019-11-08,156813.55,R1,金卡,1
C000481,35-44,苏州,专业技术,10万以下,2021-06-13,57357.59,R2,普通,1
C000482,25-34,上海,个体经营,10万以下,2020-10-17,29627.09,R4,金卡,1
C000483,45-54,苏州,退休,30-50万,2021-04-29,399255.09,R3,普通,1
C000484,25-34,无锡,退休,10-30万,2018-08-01,43326.89,R4,金卡,1
C000485,18-24,上海,其他,30-50万,2020-06-16,329353.49,R4,银卡,1
C000486,35-44,无锡,专业技术,30-50万,2021-01-19,787768.49,R2,普通,1
C000487,35-44,苏州,专业技术,50万以上,2018-09-27,1211808.85,R1,银卡,1
C000488,25-34,南京,其他,10万以下,2022-09-22,42859.56,R2,普通,1
C000489,35-44,杭州,其他,30-50万,2019-11-15,406971.07,R3,钻石,1
C000490,35-44,常州,退休,30-50万,2019-09-20,680480.47,R3,普通,1
C000491,45-54,杭州,专业技术,10万以下,2022-03-09,33014.53,R1,银卡,1
C000492,45-54,徐州,企业职员,50万以上,2018-06-24,941349.63,R3,普通,1
C000493,45-54,南京,其他,10-30万,2022-08-21,123435.29,R1,普通,1
C000494,25-34,无锡,企业职员,30-50万,2018-12-13,890758.19,R2,银卡,1
C000495,55-64,无锡,企业职员,10-30万,2024-04-20,153901.73,R2,银卡,1
C000496,35-44,上海,个体经营,10-30万,2022-08-22,113212.73,R3,普通,1
C000497,35-44,南通,企业职员,10万以下,2022-07-29,92672.27,R1,金卡,0
C000498,45-54,徐州,企业职员,50万以上,2022-05-01,2678007.26,R3,金卡,1
C000499,35-44,上海,个体经营,10-30万,2021-10-14,180523.09,R4,银卡,1
C000500,35-44,苏州,个体经营,10万以下,2019-11-14,35158.58,R3,普通,1
C000501,45-54,北京,企业职员,10万以下,2021-10-28,43221.34,R5,金卡,1
C000502,55-64,无锡,其他,30-50万,2020-10-23,585713.4,R2,普通,0
C000503,65+,徐州,公务员,10万以下,2023-09-23,10072.31,R1,普通,1
C000504,35-44,南京,公务员,10-30万,2024-05-06,146197.7,R1,钻石,1
C000505,35-44,苏州,退休,10-30万,2022-01-15,110729.34,R3,普通,1
C000506,55-64,上海,退休,10万以下,2023-07-24,23366.64,R1,普通,1
C000507,25-34,苏州,个体经营,10-30万,2023-10-04,108828.48,R5,金卡,0
C000508,55-64,北京,公务员,10万以下,2023-11-25,13780.75,R3,普通,0
C000509,35-44,徐州,其他,50万以上,2022-10-09,608450.36,R4,普通,1
C000510,25-34,徐州,企业职员,30-50万,2023-05-04,745992.66,R2,普通,0
C000511,18-24,无锡,专业技术,10万以下,2023-07-18,37798.76,R3,银卡,1
C000512,55-64,北京,企业职员,10-30万,2022-07-31,35908.92,R2,普通,1
C000513,18-24,深圳,企业职员,10-30万,2022-11-18,89954.09,R3,普通,1
C000514,25-34,苏州,企业职员,50万以上,2018-08-04,2329703.43,R3,金卡,0
C000515,35-44,常州,专业技术,10-30万,2020-07-25,104322.24,R2,银卡,1
C000516,25-34,北京,公务员,10-30万,2020-05-04,223630.3,R4,银卡,0
C000517,25-34,南京,退休,50万以上,2020-04-13,2535373.61,R3,普通,0
C000518,45-54,苏州,其他,10万以下,2024-02-01,15223.52,R3,金卡,1
C000519,18-24,深圳,企业职员,10-30万,2021-06-10,111701.45,R2,普通,0
C000520,55-64,常州,专业技术,10万以下,2020-10-03,23978.38,R1,金卡,1
C000521,55-64,深圳,其他,10-30万,2018-10-05,59911.75,R1,普通,0
C000522,35-44,无锡,企业职员,10-30万,2021-10-14,57994.87,R3,金卡,1
C000523,25-34,常州,个体经营,50万以上,2022-10-07,1002457.35,R1,金卡,1
C000524,45-54,无锡,企业职员,10-30万,2019-11-16,87097.57,R5,普通,0
C000525,25-34,无锡,企业职员,10万以下,2023-04-21,34563.99,R5,普通,1
C000526,35-44,北京,其他,30-50万,2019-02-03,674229.99,R1,普通,0
C000527,65+,上海,公务员,30-50万,2022-04-08,517126.24,R3,普通,1
C000528,65+,深圳,公务员,10-30万,2024-01-09,174631.47,R2,普通,1
C000529,45-54,苏州,其他,30-50万,2022-04-17,350077.88,R2,普通,1
C000530,25-34,深圳,公务员,10万以下,2018-07-07,40556.56,R2,普通,1
C000531,45-54,上海,公务员,10-30万,2021-10-23,111419.71,R4,普通,0
C000532,45-54,南京,其他,10万以下,2024-01-25,24057.85,R4,普通,1
C000533,35-44,无锡,退休,10万以下,2022-03-03,77458.93,R1,银卡,0
C000534,45-54,苏州,专业技术,50万以上,2020-01-02,467772.66,R2,普通,0
C000535,18-24,苏州,其他,30-50万,2024-02-02,156775.12,R2,普通,1
C000536,25-34,北京,公务员,10万以下,2018-12-23,36326.49,R3,普通,0
C000537,35-44,深圳,退休,10万以下,2019-11-18,26277.32,R1,普通,1
C000538,25-34,南京,专业技术,50万以上,2019-11-21,731230.12,R4,普通,0
C000539,25-34,南京,专业技术,10万以下,2019-11-18,17705.79,R5,普通,0
C000540,55-64,苏州,个体经营,10万以下,2023-07-05,18896.84,R2,普通,1
C000541,65+,杭州,企业职员,10万以下,2019-08-03,46869.43,R4,普通,0
C000542,35-44,徐州,专业技术,10万以下,2023-03-01,55003.82,R3,普通,1
C000543,55-64,南通,退休,10-30万,2023-06-28,272400.4,R3,银卡,1
C000544,65+,南通,企业职员,50万以上,2024-03-02,677706.82,R4,金卡,0
C000545,25-34,深圳,企业职员,10-30万,2023-07-21,60577.89,R2,银卡,1
C000546,35-44,苏州,其他,10-30万,2023-08-17,58538.14,R3,普通,1
C000547,35-44,南京,其他,30-50万,2019-02-02,761959.23,R2,普通,1
C000548,25-34,南通,专业技术,10-30万,2024-01-18,147836.06,R3,银卡,1
C000549,45-54,深圳,个体经营,30-50万,2020-07-07,416365.78,R1,普通,1
C000550,35-44,上海,企业职员,10-30万,2024-02-03,134599.82,R2,普通,1
C000551,35-44,北京,其他,10-30万,2018-08-17,116641.21,R2,银卡,1
C000552,25-34,北京,专业技术,10-30万,2021-01-11,68505.96,R2,普通,1
C000553,25-34,南京,企业职员,30-50万,2021-04-25,517004.17,R2,普通,0
C000554,55-64,上海,个体经营,30-50万,2023-12-15,364452.16,R1,银卡,1
C000555,18-24,杭州,其他,30-50万,2019-03-10,219489.37,R4,钻石,0
C000556,25-34,南京,其他,10万以下,2021-11-08,39978.43,R3,金卡,1
C000557,25-34,徐州,专业技术,10-30万,2023-07-28,96989.03,R2,钻石,0
C000558,35-44,苏州,企业职员,30-50万,2020-02-21,448185.09,R4,普通,1
C000559,45-54,杭州,企业职员,10万以下,2018-09-24,28182.69,R4,普通,1
C000560,35-44,苏州,个体经营,30-50万,2024-04-28,624626.54,R1,普通,1
C000561,25-34,无锡,退休,10-30万,2023-03-14,133964.28,R3,普通,0
C000562,25-34,上海,退休,10万以下,2020-07-26,19285.38,R2,银卡,1
C000563,55-64,南通,退休,30-50万,2024-01-16,469874.74,R3,普通,1
C000564,45-54,南京,公务员,10万以下,2019-11-09,35821.27,R3,普通,0
C000565,45-54,苏州,公务员,10-30万,2020-09-27,154958.64,R1,金卡,1
C000566,45-54,北京,公务员,10-30万,2021-03-08,201427.37,R3,普通,1
C000567,45-54,深圳,退休,30-50万,2022-06-10,293968.66,R2,普通,1
C000568,18-24,上海,退休,10-30万,2021-07-20,167579.79,R3,金卡,0
C000569,35-44,南京,企业职员,10-30万,2023-12-02,50657.29,R1,普通,1
C000570,35-44,上海,退休,30-50万,2020-01-06,376708.67,R4,金卡,0
C000571,35-44,徐州,个体经营,10-30万,2020-09-18,104601.91,R3,普通,1
C000572,55-64,无锡,个体经营,50万以上,2021-03-23,3093761.67,R2,普通,1
C000573,35-44,苏州,专业技术,30-50万,2019-09-12,369923.72,R3,普通,1
C000574,45-54,南京,个体经营,10-30万,2021-05-07,162631.37,R1,普通,0
C000575,55-64,南京,其他,50万以上,2021-12-27,621621.31,R3,普通,1
C000576,35-44,徐州,专业技术,10-30万,2019-08-03,100646.34,R3,银卡,0
C000577,55-64,苏州,退休,10万以下,2018-10-14,19648.82,R1,普通,1
C000578,45-54,常州,其他,10万以下,2019-05-16,103435.99,R2,普通,0
C000579,55-64,常州,其他,10-30万,2021-05-03,85978.16,R1,普通,1
C000580,35-44,南通,专业技术,10万以下,2022-03-13,31119.57,R3,银卡,1
C000581,35-44,南通,其他,10-30万,2023-08-18,127840.02,R3,普通,1
C000582,35-44,常州,专业技术,10-30万,2021-11-29,54203.89,R1,普通,1
C000583,25-34,南京,个体经营,10-30万,2019-05-29,92247.39,R1,钻石,0
C000584,35-44,南京,退休,10万以下,2019-08-05,36729.51,R4,金卡,1
C000585,55-64,南通,其他,30-50万,2023-08-23,417517.18,R2,普通,0
C000586,45-54,无锡,公务员,10-30万,2021-02-18,37988.61,R2,普通,1
C000587,25-34,无锡,其他,10万以下,2020-05-20,22594.39,R3,普通,1
C000588,35-44,无锡,个体经营,10-30万,2020-04-12,199917.06,R1,普通,1
C000589,25-34,南京,公务员,10-30万,2019-02-22,161032.02,R5,金卡,0
C000590,18-24,南京,退休,10-30万,2023-12-18,220634.71,R1,普通,0
C000591,65+,徐州,公务员,10-30万,2021-08-13,73307.88,R4,普通,0
C000592,35-44,常州,个体经营,10万以下,2023-11-04,56920.88,R2,普通,1
C000593,25-34,南通,专业技术,30-50万,2020-01-19,391216.66,R1,普通,1
C000594,45-54,南京,个体经营,10-30万,2021-03-19,266028.38,R2,普通,0
C000595,18-24,杭州,企业职员,10万以下,2021-10-23,30049.61,R5,普通,1
C000596,25-34,无锡,企业职员,30-50万,2019-06-25,143699.86,R3,金卡,1
C000597,45-54,徐州,企业职员,10-30万,2019-04-27,183482.45,R1,普通,1
C000598,45-54,常州,专业技术,10-30万,2022-07-05,96133.22,R5,银卡,1
C000599,65+,常州,其他,10-30万,2019-07-03,99422.35,R1,普通,1
C000600,45-54,上海,专业技术,10-30万,2018-08-18,58029.04,R1,金卡,1
C000601,35-44,南京,专业技术,10-30万,2024-02-07,270045.78,R1,普通,1
C000602,45-54,南京,其他,10万以下,2019-11-02,23118.82,R4,普通,1
C000603,55-64,南京,企业职员,10万以下,2023-09-20,65938.02,R1,普通,1
C000604,45-54,深圳,企业职员,50万以上,2019-09-16,1209060.4,R1,银卡,1
C000605,65+,北京,其他,10-30万,2020-04-27,75461.24,R5,普通,1
C000606,55-64,上海,其他,10-30万,2019-05-24,232120.43,R3,银卡,1
C000607,55-64,无锡,专业技术,10万以下,2020-12-15,28919.9,R2,普通,0
