contact_id,customer_id,product_id,channel,contact_date,responded
K000607,C007033,P004,call,2025-11-26,0
K000608,C002671,P022,manager,2026-01-11,1
K000609,C005440,P017,manager,2025-06-28,0
K000610,C007890,P013,manager,2025-07-21,0
K000611,C000467,P011,call,2026-01-11,0
K000612,C007956,P023,app_push,2026-02-12,1
K000613,C002350,P014,sms,2025-09-11,0
K000614,C007153,P028,manager,2025-05-06,0
K000615,C000354,P029,app_push,2025-09-07,0
K000616,C002956,P011,app_push,2025-05-08,0
K000617,C006607,P003,manager,2026-02-05,0
K000618,C000418,P019,app_push,2025-07-26,1
K000619,C005766,P028,app_push,2026-01-17,0
K000620,C007096,P014,manager,2025-07-28,1
K000621,C006948,P008,call,2026-02-08,0
K000622,C003665,P027,sms,2025-08-05,0
K000623,C002814,P002,app_push,2025-04-09,0
K000624,C005730,P018,app_push,2025-07-05,1
K000625,C006972,P010,sms,2025-04-28,0
K000626,C004160,P019,app_push,2025-08-15,0
K000627,C003288,P020,app_push,2025-10-22,1
K000628,C000338,P004,manager,2025-08-14,1
K000629,C005237,P021,sms,2025-04-19,0
K000630,C004568,P024,call,2025-07-09,0
K000631,C000229,P018,sms,2025-11-22,1
K000632,C000542,P018,call,2025-04-01,0
K000633,C001616,P011,sms,2026-01-20,0
K000634,C005490,P003,app_push,2025-12-04,0
K000635,C006653,P010,manager,2025-09-07,0
K000636,C007725,P024,call,2025-09-13,1
K000637,C002148,P011,sms,2025-05-19,0
K000638,C000808,P018,sms,2025-06-13,0
K000639,C002559,P007,call,2025-11-24,0
K000640,C005499,P006,sms,2025-06-11,0
K000641,C004221,P020,manager,2025-09-05,1
K000642,C006049,P008,sms,2025-04-16,0
K000643,C002946,P005,app_push,2025-10-07,0
K000644,C000820,P001,manager,2025-08-01,1
K000645,C006554,P013,sms,2025-06-17,0
K000646,C000330,P021,call,2026-01-07,0
K000647,C005752,P011,sms,2025-08-18,0
K000648,C002235,P027,call,2026-03-26,0
K000649,C005806,P026,sms,2026-02-28,0
K000650,C002642,P003,manager,2026-03-17,1
K000651,C006915,P018,sms,2025-12-13,0
K000652,C002388,P024,app_push,2025-11-08,0
K000653,C005107,P029,manager,2025-07-20,0
K000654,C004490,P016,app_push,2025-10-16,0
K000655,C006774,P024,app_push,2026-01-10,0
K000656,C007136,P018,app_push,2026-02-18,0
K000657,C005888,P018,call,2025-05-23,1
K000658,C003029,P002,app_push,2025-06-01,1
K000659,C004834,P013,call,2025-07-27,0
K000660,C001096,P027,manager,2025-08-23,1
K000661,C000082,P011,app_push,2025-08-10,0
K000662,C002761,P003,call,2025-08-31,0
K000663,C004963,P001,manager,2025-04-17,1
K000664,C001947,P011,app_push,2026-02-25,1
K000665,C000220,P030,call,2025-09-29,0
K000666,C000532,P013,call,2025-09-29,0
K000667,C006568,P023,app_push,2025-09-08,0
K000668,C002196,P008,call,2025-09-17,0
K000669,C005456,P023,manager,2025-10-23,0
K000670,C007233,P022,app_push,2025-09-07,0
K000671,C006195,P028,call,2025-09-28,0
K000672,C007495,P026,sms,2025-08-28,0
K000673,C006623,P026,call,2025-04-25,0
K000674,C001362,P001,manager,2025-04-29,0
K000675,C007691,P025,app_push,2025-06-26,0
K000676,C003049,P012,app_push,2025-05-28,0
K000677,C001493,P020,manager,2025-06-08,1
K000678,C003532,P025,app_push,2025-04-21,1
K000679,C007457,P027,call,2025-11-27,0
K000680,C006169,P020,sms,2025-09-04,0
K000681,C006068,P020,manager,2026-02-16,0
K000682,C001592,P021,sms,2025-06-01,0
K000683,C004484,P010,manager,2025-04-02,0
K000684,C003022,P020,app_push,2025-05-03,1
K000685,C005765,P018,sms,2025-06-21,0
K000686,C007860,P021,call,2026-02-27,1
K000687,C006262,P016,app_push,2025-10-18,0
K000688,C000297,P030,call,2025-06-30,1
K000689,C002171,P026,manager,2026-02-16,0
K000690,C007267,P010,sms,2025-04-10,0
K000691,C005255,P003,call,2025-04-16,0
K000692,C000497,P011,call,2025-12-01,0
K000693,C005955,P022,call,2025-08-17,0
K000694,C006090,P024,manager,2026-02-28,0
K000695,C001961,P024,call,2025-12-29,1
K000696,C005977,P008,sms,2025-07-11,0
K000697,C004352,P004,app_push,2025-08-25,0
K000698,C004210,P024,manager,2026-03-12,0
K000699,C004683,P023,sms,2025-10-22,0
K000700,C002924,P003,app_push,2025-09-06,0
K000701,C005447,P020,manager,2025-05-05,1
K000702,C003518,P008,app_push,2025-10-06,0
K000703,C002926,P019,app_push,2025-06-16,0
K000704,C005919,P012,app_push,2025-06-29,0
K000705,C004769,P011,call,2025-12-31,0
K000706,C003868,P022,manager,2025-08-01,1
K000707,C003246,P002,call,2025-12-16,0
K000708,C005362,P023,app_push,2025-10-31,0
K000709,C003032,P020,app_push,2025-11-12,0
K000710,C000878,P008,sms,2026-03-08,1
K000711,C006816,P007,call,2025-12-24,0
K000712,C003905,P006,manager,2025-08-26,0
K000713,C001731,P029,manager,2026-03-25,0
K000714,C001692,P006,manager,2025-09-12,0
K000715,C001202,P024,app_push,2025-10-31,0
K000716,C004733,P001,app_push,2025-08-23,0
K000717,C006464,P005,call,2026-01-13,0
K000718,C006046,P010,call,2025-07-11,0
K000719,C005319,P004,manager,2025-08-09,0
K000720,C004304,P016,call,2025-12-09,0
K000721,C000645,P003,manager,2025-10-05,1
K000722,C000758,P008,sms,2026-01-30,0
K000723,C000709,P004,call,2025-05-29,1
K000724,C000765,P007,sms,2025-08-02,0
K000725,C000963,P009,sms,2025-09-18,0
K000726,C002699,P007,call,2025-09-16,0
K000727,C001989,P025,app_push,2026-02-01,1
K000728,C000366,P028,call,2025-08-14,1
K000729,C002862,P022,app_push,2025-10-24,0
K000730,C006386,P004,manager,2025-05-19,0
K000731,C007917,P026,call,2026-03-04,0
K000732,C001059,P004,app_push,2025-08-24,0
K000733,C005230,P001,app_push,2025-10-08,0
K000734,C007801,P008,manager,2025-07-04,1
K000735,C007801,P025,call,2025-07-28,0
K000736,C005132,P015,sms,2025-10-22,0
K000737,C001534,P027,app_push,2025-05-18,0
K000738,C007052,P024,sms,2025-09-08,0
K000739,C007984,P023,manager,2026-01-28,0
K000740,C007792,P002,sms,2025-10-26,0
K000741,C002856,P022,sms,2026-02-12,0
K000742,C000223,P016,app_push,2025-05-19,1
K000743,C002885,P005,call,2026-02-22,0
K000744,C007426,P028,sms,2026-03-12,0
K000745,C005912,P025,sms,2025-04-01,0
K000746,C004935,P003,app_push,2026-03-17,1
K000747,C003428,P009,app_push,2026-03-10,0
K000748,C006394,P013,app_push,2026-01-14,0
K000749,C005696,P011,call,2025-10-04,0
K000750,C007772,P011,app_push,2025-06-10,0
K000751,C002267,P002,manager,2025-08-15,1
K000752,C006652,P024,sms,2026-02-07,0
K000753,C002006,P018,manager,2025-12-30,1
K000754,C002429,P027,call,2025-08-19,0
K000755,C001972,P017,call,2025-08-20,0
K000756,C005910,P014,call,2025-08-23,0
K000757,C006346,P022,call,2025-06-25,0
K000758,C003006,P002,app_push,2025-07-24,0
K000759,C007863,P025,call,2025-11-24,0
K000760,C002656,P020,app_push,2025-04-23,0
K000761,C003214,P018,sms,2025-07-02,0
K000762,C002182,P015,manager,2025-05-29,0
K000763,C006603,P022,sms,2025-04-17,0
K000764,C001310,P005,sms,2025-04-11,0
K000765,C000975,P001,manager,2025-07-04,0
K000766,C000091,P011,manager,2025-05-17,0
K000767,C007671,P001,app_push,2025-10-15,1
K000768,C001715,P009,manager,2025-08-19,1
K000769,C003568,P017,manager,2026-02-01,1
K000770,C001895,P014,app_push,2025-05-19,0
K000771,C007505,P018,sms,2025-05-08,0
K000772,C005523,P011,sms,2025-05-14,0
K000773,C006772,P024,app_push,2025-07-08,0
K000774,C006070,P029,manager,2025-06-08,1
K000775,C003236,P010,call,2026-01-14,0
K000776,C005175,P001,call,2026-01-06,0
K000777,C001499,P003,call,2026-01-02,0
K000778,C003004,P020,call,2025-07-12,1
K000779,C005403,P010,manager,2025-12-23,0
K000780,C007526,P016,sms,2025-10-04,0
K000781,C004075,P009,sms,2025-05-10,0
K000782,C007248,P023,app_push,2025-11-03,0
K000783,C005941,P022,call,2025-06-05,0
K000784,C007783,P008,sms,2025-07-10,0
K000785,C003484,P017,manager,2026-02-20,1
K000786,C005157,P002,sms,2025-11-14,0
K000787,C000501,P002,sms,2025-07-03,0
K000788,C004293,P024,sms,2025-04-13,0
K000789,C002287,P020,app_push,2025-05-12,0
K000790,C002268,P007,app_push,2025-11-24,0
K000791,C007826,P007,manager,2026-03-06,0
K000792,C007142,P010,manager,2025-10-12,1
K000793,C001797,P030,call,2025-04-24,0
K000794,C000163,P026,sms,2026-03-15,0
K000795,C005119,P022,sms,2026-01-15,0
K000796,C004654,P025,sms,2025-12-06,0
K000797,C007785,P013,manager,2025-09-08,1
K000798,C002430,P022,call,2025-05-06,0
K000799,C002934,P017,sms,2026-03-18,0
K000800,C003568,P021,sms,2025-12-18,0
K000801,C004998,P026,app_push,2026-01-26,0
K000802,C001273,P001,manager,2026-02-13,1
K000803,C000308,P005,app_push,2025-11-20,0
K000804,C002357,P014,sms,2025-12-10,0
K000805,C007295,P030,manager,2025-04-12,0
K000806,C005827,P025,app_push,2025-12-21,0
K000807,C006108,P023,app_push,2025-07-14,0
K000808,C005979,P012,manager,2025-07-18,1
K000809,C005577,P005,call,2026-02-26,0
K000810,C002695,P015,sms,2025-08-29,0
K000811,C000200,P023,sms,2025-07-14,0
K000812,C002605,P018,call,2026-01-23,0
K000813,C002285,P002,app_push,2025-07-08,1
K000814,C003284,P012,manager,2026-02-09,0
K000815,C002251,P030,app_push,2025-06-14,0
K000816,C003135,P026,app_push,2025-05-04,0
K000817,C005646,P011,call,2025-10-17,0
K000818,C006408,P010,app_push,2026-02-08,0
K000819,C005409,P010,sms,2025-08-11,0
K000820,C003435,P014,manager,2025-07-17,1
K000821,C006467,P019,manager,2025-12-12,0
K000822,C000472,P020,sms,2025-09-10,0
K000823,C007391,P012,manager,2025-05-16,0
K000824,C000903,P007,call,2025-04-18,0
K000825,C004635,P027,manager,2025-09-07,0
K000826,C003772,P030,manager,2025-10-26,1
K000827,C007175,P023,manager,2025-10-15,1
K000828,C001971,P011,manager,2025-12-04,1
K000829,C001633,P006,sms,2025-08-18,0
K000830,C004771,P009,sms,2025-08-12,0
K000831,C007071,P019,manager,2025-10-17,0
K000832,C006599,P020,app_push,2026-01-01,0
K000833,C005784,P012,app_push,2025-08-01,0
K000834,C006902,P025,manager,2025-12-12,1
K000835,C006055,P004,app_push,2025-10-10,0
K000836,C001509,P023,call,2025-06-01,0
K000837,C004154,P008,sms,2026-03-23,0
K000838,C002518,P021,app_push,2025-04-23,0
K000839,C003966,P016,sms,2025-10-13,0
K000840,C007597,P029,manager,2025-07-03,0
K000841,C003538,P020,sms,2025-06-07,0
K000842,C005771,P026,manager,2025-07-04,1
K000843,C003493,P017,sms,2025-08-25,0
K000844,C006423,P017,app_push,2025-04-03,0
K000845,C002044,P022,call,2025-08-10,1
K000846,C006456,P012,app_push,2026-02-20,0
K000847,C002418,P027,manager,2025-06-27,1
K000848,C004846,P013,manager,2026-01-06,0
K000849,C000388,P009,manager,2025-04-06,0
K000850,C002709,P019,app_push,2025-05-09,0
K000851,C003680,P016,manager,2025-08-30,0
K000852,C006388,P001,app_push,2025-11-16,0
K000853,C004555,P009,app_push,2025-05-13,0
K000854,C006170,P007,app_push,2025-10-05,0
K000855,C003859,P018,app_push,2026-01-28,0
K000856,C002294,P002,sms,2025-07-02,0
K000857,C001681,P003,manager,2025-12-30,1
K000858,C006705,P014,manager,2025-11-13,0
K000859,C004680,P005,app_push,2025-05-11,0
K000860,C006597,P003,app_push,2025-05-07,0
K000861,C005265,P010,sms,2025-11-23,0
K000862,C003502,P009,call,2025-04-09,0
K000863,C003054,P008,app_push,2025-08-07,0
K000864,C005554,P026,sms,2025-12-28,0
K000865,C004239,P014,sms,2025-05-05,0
K000866,C007583,P006,manager,2025-12-04,0
K000867,C004066,P026,manager,2025-06-22,0
K000868,C005482,P019,sms,2026-01-29,1
K000869,C006423,P028,manager,2025-08-13,0
K000870,C004997,P010,call,2026-01-28,0
K000871,C000671,P015,app_push,2025-10-14,0
K000872,C005362,P004,manager,2025-09-15,0
K000873,C000307,P016,sms,2025-11-16,0
K000874,C003092,P020,app_push,2025-04-14,0
K000875,C006510,P010,call,2025-08-17,0
K000876,C006622,P026,call,2025-09-01,1
K000877,C005683,P025,manager,2025-10-08,1
K000878,C005150,P001,manager,2026-03-22,0
K000879,C001952,P015,app_push,2025-06-25,1
K000880,C007634,P013,sms,2025-07-13,0
K000881,C001017,P017,sms,2026-02-10,0
K000882,C001808,P028,app_push,2025-11-16,0
K000883,C000871,P004,sms,2026-01-07,0
K000884,C006953,P006,call,2025-11-09,0
K000885,C003160,P014,manager,2025-05-23,1
K000886,C000792,P017,call,2025-05-22,0
K000887,C003275,P030,app_push,2025-07-29,0
K000888,C007548,P005,sms,2026-02-09,0
K000889,C007189,P012,call,2025-08-16,0
K000890,C006136,P016,manager,2025-08-28,0
K000891,C000601,P026,app_push,2025-11-07,0
K000892,C004505,P019,sms,2025-07-22,0
K000893,C003184,P007,call,2026-03-11,0
K000894,C001051,P019,sms,2025-06-03,0
K000895,C006605,P019,manager,2025-08-13,1
K000896,C004361,P023,sms,2025-05-04,0
K000897,C001065,P004,call,2026-03-21,0
K000898,C000938,P003,call,2026-03-08,0
K000899,C005057,P022,manager,2025-11-07,0
K000900,C001290,P002,app_push,2025-08-17,1
K000901,C006325,P008,app_push,2026-01-05,0
K000902,C001003,P006,sms,2025-08-12,0
K000903,C001244,P009,manager,2026-02-06,0
K000904,C005794,P004,manager,2025-05-10,1
K000905,C007714,P002,app_push,2025-07-18,0
K000906,C005325,P005,call,2025-12-03,0
K000907,C002969,P015,manager,2025-10-08,0
K000908,C001621,P017,manager,2025-08-06,1
K000909,C002960,P011,manager,2025-08-31,1
K000910,C005998,P004,manager,2025-04-15,0
K000911,C000383,P005,sms,2025-05-17,0
K000912,C005289,P011,sms,2025-05-23,0
K000913,C002898,P012,manager,2025-07-01,0
K000914,C000966,P015,sms,2025-08-17,0
K000915,C003341,P028,call,2026-02-12,0
K000916,C005644,P006,call,2025-04-10,0
K000917,C002292,P014,app_push,2025-08-15,0
K000918,C004205,P019,call,2025-11-30,0
K000919,C007818,P006,app_push,2025-06-24,0
K000920,C003808,P017,app_push,2025-04-30,0
K000921,C000745,P015,app_push,2025-07-27,0
K000922,C001300,P019,sms,2025-09-09,0
K000923,C004945,P020,call,2025-08-17,0
K000924,C001123,P001,call,2025-05-12,0
K000925,C007416,P020,call,2025-06-29,0
K000926,C000571,P022,call,2025-07-30,0
K000927,C005017,P007,call,2025-10-12,0
K000928,C002346,P028,app_push,2025-09-15,0
K000929,C000899,P017,app_push,2025-08-18,0
K000930,C002591,P021,sms,2025-07-31,0
K000931,C004061,P010,manager,2026-02-09,0
K000932,C006222,P030,app_push,2025-10-02,0
K000933,C007689,P002,call,2025-04-22,0
K000934,C007770,P008,call,2025-11-01,0
K000935,C000248,P017,manager,2026-03-08,0
K000936,C005862,P024,app_push,2026-02-08,0
K000937,C004698,P013,sms,2025-06-09,0
K000938,C001324,P019,call,2026-01-29,0
K000939,C007164,P010,manager,2025-12-29,0
K000940,C007260,P028,sms,2025-08-26,0
K000941,C000341,P016,sms,2025-12-01,0
K000942,C002077,P003,sms,2025-09-10,0
K000943,C003060,P013,manager,2025-10-15,0
K000944,C001447,P029,app_push,2025-04-14,1
K000945,C000041,P017,app_push,2025-07-05,0
K000946,C005739,P020,call,2026-01-17,1
K000947,C007529,P018,sms,2025-08-10,0
K000948,C003620,P008,sms,2026-01-10,0
K000949,C004899,P030,app_push,2025-12-26,1
K000950,C001717,P027,call,2025-08-25,0
K000951,C000672,P011,manager,2025-07-28,0
K000952,C001337,P022,manager,2026-03-04,1
K000953,C000410,P013,manager,2025-07-07,0
K000954,C005787,P016,manager,2025-08-17,0
K000955,C005219,P013,call,2025-12-20,0
K000956,C001637,P022,sms,2025-08-01,0
K000957,C006247,P018,manager,2026-03-11,1
K000958,C002058,P013,sms,2026-01-08,0
K000959,C003052,P015,manager,2025-12-09,0
K000960,C002090,P018,sms,2026-01-18,0
K000961,C005170,P024,app_push,2026-02-22,0
K000962,C000589,P013,app_push,2025-08-22,0
K000963,C003795,P019,manager,2025-11-12,0
K000964,C007704,P019,sms,2025-05-19,0
K000965,C005131,P029,app_push,2025-07-31,0
K000966,C001133,P025,app_push,2025-05-08,0
K000967,C000315,P023,sms,2025-07-17,0
K000968,C000561,P015,sms,2025-11-15,0
K000969,C001977,P022,sms,2025-10-01,0
K000970,C006557,P018,app_push,2025-06-10,0
K000971,C002388,P004,call,2025-08-30,1
K000972,C007405,P014,manager,2026-03-01,1
K000973,C004611,P017,call,2025-08-01,0
K000974,C004983,P025,app_push,2026-01-28,0
K000975,C001487,P020,manager,2025-09-04,1
K000976,C005916,P003,sms,2025-09-06,0
K000977,C005318,P016,sms,2025-10-03,0
K000978,C007242,P027,call,2025-12-23,0
K000979,C003750,P012,manager,2026-01-13,1
K000980,C003731,P022,app_push,2025-12-27,0
K000981,C000245,P007,app_push,2025-06-16,0
K000982,C001218,P017,app_push,2025-10-19,0
K000983,C003582,P028,manager,2025-08-18,0
K000984,C000212,P027,sms,2025-06-07,0
K000985,C003471,P027,sms,2025-10-06,0
K000986,C002281,P025,manager,2026-03-16,0
K000987,C003090,P015,call,2025-11-22,0
K000988,C005287,P014,call,2025-10-28,0
K000989,C007983,P002,call,2026-01-30,0
K000990,C004281,P018,manager,2025-11-15,1
K000991,C002595,P025,manager,2025-09-12,1
K000992,C005617,P007,manager,2025-12-10,0
K000993,C000413,P029,manager,2026-01-21,0
K000994,C005803,P006,sms,2026-01-25,0
K000995,C002829,P015,app_push,2025-05-19,0
K000996,C002229,P029,manager,2026-02-03,0
K000997,C003832,P027,app_push,2025-12-13,0
K000998,C005745,P004,manager,2025-08-25,0
K000999,C005081,P005,sms,2026-02-27,0
K001000,C007566,P016,manager,2025-06-27,0
K001001,C002569,P005,app_push,2026-03-15,0
K001002,C003479,P013,call,2025-11-18,0
K001003,C002108,P008,app_push,2025-08-01,0
K001004,C000484,P022,sms,2025-10-19,0
K001005,C002441,P008,manager,2025-06-03,0
K001006,C003854,P018,sms,2026-03-21,0
K001007,C002971,P022,sms,2025-06-30,0
K001008,C007468,P014,sms,2025-09-12,0
K001009,C007947,P030,app_push,2025-09-21,0
K001010,C006287,P021,sms,2025-05-09,0
K001011,C002113,P027,sms,2025-07-15,0
K001012,C000620,P011,manager,2025-06-05,1
K001013,C002570,P029,manager,2025-07-13,0
K001014,C002750,P016,call,2025-04-14,0
K001015,C006176,P030,manager,2025-12-07,1
K001016,C007102,P010,call,2026-02-24,0
K001017,C002322,P030,call,2025-08-21,0
K001018,C005707,P006,sms,2025-06-30,0
K001019,C003491,P013,call,2025-09-30,0
K001020,C003107,P028,app_push,2026-03-07,0
K001021,C004793,P019,app_push,2025-10-09,0
K001022,C006636,P007,app_push,2025-10-25,0
K001023,C004392,P020,sms,2025-05-21,0
K001024,C007279,P021,call,2026-01-23,0
K001025,C004901,P009,call,2025-06-15,0
K001026,C007200,P017,manager,2025-04-16,1
K001027,C005087,P022,app_push,2025-07-21,1
K001028,C001639,P001,sms,2025-06-09,0
K001029,C007373,P017,call,2026-03-07,0
K001030,C002670,P019,sms,2025-04-28,0
K001031,C004879,P022,app_push,2025-12-14,0
K001032,C002710,P011,sms,2025-12-20,0
K001033,C003890,P007,manager,2025-05-24,0
K001034,C003257,P003,call,2025-05-08,0
K001035,C006594,P027,call,2025-11-20,1
K001036,C000133,P003,manager,2025-04-29,1
K001037,C004447,P013,manager,2025-10-09,1
K001038,C004737,P006,manager,2025-07-05,0
K001039,C005237,P014,manager,2025-11-03,0
K001040,C007195,P010,manager,2025-08-11,1
K001041,C007435,P019,sms,2025-05-14,0
K001042,C000818,P005,call,2025-08-10,1
K001043,C002231,P007,sms,2026-02-28,0
K001044,C002450,P008,call,2025-05-30,0
K001045,C004843,P008,manager,2025-06-07,1
K001046,C000146,P009,call,2025-09-26,0
K001047,C006083,P009,manager,2025-08-04,0
K001048,C002567,P015,app_push,2025-10-08,0
K001049,C004352,P025,sms,2025-05-11,0
K001050,C004582,P018,manager,2025-08-25,0
K001051,C004669,P009,sms,2025-08-15,0
K001052,C006554,P003,call,2025-10-01,0
K001053,C003890,P028,call,2026-01-19,0
K001054,C004976,P011,manager,2025-09-24,1
K001055,C000200,P025,manager,2025-05-07,1
K001056,C007195,P028,sms,2025-09-17,0
K001057,C005204,P026,sms,2025-05-05,0
K001058,C004847,P024,call,2025-08-04,1
K001059,C003335,P017,manager,2026-02-13,0
K001060,C006573,P010,sms,2025-05-25,0
K001061,C004708,P029,call,2026-01-28,0
K001062,C004418,P009,call,2026-01-23,0
K001063,C001402,P008,call,2026-03-25,0
K001064,C000398,P013,sms,2025-06-24,0
K001065,C002974,P012,sms,2025-09-12,0
K001066,C006467,P017,manager,2025-12-14,0
K001067,C004325,P017,sms,2025-05-08,0
K001068,C001764,P003,manager,2025-11-12,1
K001069,C000481,P007,sms,2026-01-27,0
K001070,C007567,P010,manager,2025-04-14,1
K001071,C004639,P011,manager,2026-01-08,0
K001072,C003122,P016,app_push,2025-09-18,0
K001073,C002989,P019,manager,2025-12-04,1
K001074,C004138,P024,manager,2025-07-14,1
K001075,C003917,P014,call,2025-07-27,0
K001076,C004367,P009,app_push,2025-04-16,1
K001077,C002854,P011,manager,2025-05-25,0
K001078,C005960,P018,app_push,2026-01-01,0
K001079,C007847,P006,sms,2025-09-27,0
K001080,C001105,P026,manager,2026-03-20,1
K001081,C002206,P006,call,2025-05-24,0
K001082,C006455,P007,app_push,2025-05-18,1
K001083,C005102,P028,app_push,2025-10-16,0
K001084,C007828,P002,manager,2026-03-01,0
K001085,C007931,P015,sms,2025-04-12,0
K001086,C007376,P017,call,2026-02-25,0
K001087,C007217,P004,app_push,2025-08-12,1
K001088,C000316,P023,call,2026-03-22,1
K001089,C003201,P026,call,2025-10-17,0
K001090,C000623,P027,manager,2025-08-14,0
K001091,C005006,P006,manager,2026-03-01,0
K001092,C000005,P004,manager,2025-04-19,1
K001093,C003394,P019,sms,2025-12-27,0
K001094,C005812,P006,manager,2025-06-13,1
K001095,C000979,P024,manager,2025-06-12,1
K001096,C003626,P023,app_push,2026-03-14,0
K001097,C003195,P017,call,2025-04-09,0
K001098,C004961,P017,call,2025-07-27,1
K001099,C001234,P022,manager,2026-02-07,0
K001100,C001863,P023,call,2026-02-04,0
K001101,C005469,P029,app_push,2025-08-27,1
K001102,C007621,P018,manager,2025-05-22,1
K001103,C000368,P030,call,2025-04-20,0
K001104,C002019,P002,app_push,2025-06-02,0
K001105,C005803,P024,sms,2025-08-16,0
K001106,C002196,P015,call,2025-10-21,0
K001107,C001103,P029,app_push,2026-02-02,1
K001108,C000283,P014,manager,2026-03-21,1
