holding_id,customer_id,product_id,amount,buy_date
H000606,C002629,P029,94952.55,2025-09-28
H000607,C002629,P011,10000.0,2024-07-04
H000608,C002629,P003,50000.0,2025-05-20
H000609,C004229,P010,50000.0,2025-09-26
H000610,C004229,P029,55526.57,2025-02-04
H000611,C004229,P029,12379.32,2025-11-04
H000612,C006061,P012,17722.25,2025-07-25
H000613,C004230,P015,50000.0,2025-08-04
H000614,C004230,P017,7922.95,2025-01-20
H000615,C001282,P024,49381.23,2025-03-28
H000616,C001282,P008,76895.9,2025-03-02
H000617,C001282,P020,58842.68,2024-08-04
H000618,C001282,P001,50000.0,2025-09-05
H000619,C007741,P009,66643.45,2025-07-07
H000620,C007741,P025,34013.02,2025-02-04
H000621,C007741,P019,10264.07,2024-06-25
H000622,C007741,P017,4906.65,2025-04-29
H000623,C007289,P030,216025.34,2026-01-15
H000624,C007289,P025,43611.13,2025-10-04
H000625,C005503,P012,32690.01,2025-06-08
H000626,C005503,P002,27638.79,2024-10-03
H000627,C004221,P008,28649.74,2025-03-25
H000628,C004546,P012,148493.38,2025-10-30
H000629,C004546,P013,10000.0,2025-10-16
H000630,C004546,P009,50000.0,2025-05-17
H000631,C007699,P025,40204.27,2025-02-05
H000632,C007699,P008,32502.59,2025-10-26
H000633,C000744,P004,75042.57,2024-10-21
H000634,C000744,P001,50000.0,2025-11-06
H000635,C000744,P025,42129.01,2025-05-17
H000636,C000744,P006,50000.0,2025-09-21
H000637,C005529,P019,9419.65,2025-02-06
H000638,C005529,P013,50645.01,2026-01-01
H000639,C005529,P001,50000.0,2025-11-04
H000640,C002234,P009,50000.0,2025-09-20
H000641,C002234,P024,27098.04,2025-12-16
H000642,C004505,P019,15587.48,2024-12-29
H000643,C004505,P003,50000.0,2025-04-27
H000644,C004505,P014,27913.23,2025-01-29
H000645,C006247,P007,97484.58,2025-01-13
H000646,C006097,P003,50000.0,2025-09-14
H000647,C006097,P005,100000.0,2024-10-07
H000648,C006097,P027,123534.34,2025-06-21
H000649,C006097,P018,35674.95,2025-12-17
H000650,C007771,P006,50000.0,2024-06-25
H000651,C007771,P020,45098.56,2024-08-28
H000652,C007771,P011,34084.18,2024-10-13
H000653,C005278,P025,4715.25,2025-08-17
H000654,C005278,P020,22110.8,2025-12-12
H000655,C005278,P014,52218.34,2025-09-20
H000656,C003616,P025,62648.7,2025-03-23
H000657,C004790,P004,33500.12,2025-12-28
H000658,C007497,P018,109221.44,2025-11-09
H000659,C007497,P012,33224.61,2025-06-30
H000660,C002698,P018,33248.04,2024-07-25
H000661,C002698,P030,28765.38,2024-06-15
H000662,C002698,P016,100000.0,2025-02-28
H000663,C001702,P019,60197.3,2025-05-07
H000664,C000997,P022,68728.55,2025-06-04
H000665,C000997,P029,29443.68,2025-07-03
H000666,C000997,P017,14716.16,2025-07-16
H000667,C004039,P014,66976.11,2025-02-22
H000668,C004039,P016,100000.0,2025-06-14
H000669,C004039,P008,10000.0,2025-04-03
H000670,C004039,P002,29906.31,2025-02-22
H000671,C004658,P021,100000.0,2024-10-07
H000672,C004658,P028,100000.0,2025-07-14
H000673,C004658,P023,23886.54,2025-02-10
H000674,C004658,P024,8887.13,2025-08-10
H000675,C007907,P011,64388.8,2024-06-07
H000676,C007907,P029,20156.0,2025-02-04
H000677,C004718,P018,60660.51,2024-10-31
H000678,C004716,P012,23154.87,2025-09-25
H000679,C004716,P002,9250.84,2025-08-19
H000680,C003483,P023,17530.31,2025-03-02
H000681,C006370,P021,100000.0,2024-12-26
H000682,C006370,P029,23303.7,2025-02-02
H000683,C006370,P018,59990.57,2024-08-04
H000684,C006370,P016,100000.0,2025-08-12
H000685,C005894,P004,18189.88,2024-11-04
H000686,C005894,P015,50000.0,2025-08-23
H000687,C005894,P005,100000.0,2025-07-15
H000688,C005147,P020,29040.06,2024-09-15
H000689,C005147,P011,42223.54,2025-05-24
H000690,C005147,P030,40835.19,2024-12-15
H000691,C001085,P030,14586.39,2025-06-30
H000692,C002267,P006,57352.19,2025-04-30
H000693,C002267,P014,68495.66,2024-12-22
H000694,C001923,P021,100000.0,2025-10-03
H000695,C001923,P007,50000.0,2025-06-23
H000696,C007224,P029,10000.0,2025-10-07
H000697,C007224,P008,81286.15,2025-04-18
H000698,C007224,P002,30565.05,2025-05-08
H000699,C001047,P022,35604.87,2024-11-20
H000700,C001347,P021,100000.0,2025-07-22
H000701,C001347,P010,50000.0,2025-07-23
H000702,C005923,P023,54423.05,2025-11-03
H000703,C005923,P010,50000.0,2025-04-08
H000704,C005923,P021,100000.0,2024-09-17
H000705,C001177,P013,111865.41,2025-12-27
H000706,C001177,P002,26912.93,2024-10-25
H000707,C006283,P007,58454.17,2024-10-05
H000708,C006283,P021,100000.0,2025-12-26
H000709,C006283,P026,29016.62,2025-06-02
H000710,C006283,P028,100000.0,2024-12-30
H000711,C007037,P027,173167.74,2025-04-01
H000712,C007037,P019,31764.68,2025-06-12
H000713,C007037,P023,23904.35,2025-08-03
H000714,C006084,P020,30733.97,2024-11-28
H000715,C005915,P007,84709.05,2025-05-16
H000716,C005915,P026,54189.85,2025-05-01
H000717,C004839,P015,50000.0,2025-03-06
H000718,C004839,P029,46913.07,2024-11-22
H000719,C001422,P004,19856.17,2024-09-24
H000720,C006076,P002,92988.66,2025-11-08
H000721,C006076,P011,21140.24,2025-11-15
H000722,C006076,P026,56064.61,2024-11-16
H000723,C004150,P006,63488.98,2024-07-29
H000724,C004150,P018,44253.26,2025-12-01
H000725,C004150,P018,99811.67,2024-12-13
H000726,C005776,P010,50000.0,2024-12-23
H000727,C005776,P029,36852.71,2025-08-13
H000728,C005776,P009,50000.0,2025-02-07
H000729,C005776,P012,12515.51,2025-10-19
H000730,C000909,P021,100000.0,2025-10-16
H000731,C000909,P030,65330.44,2026-01-11
H000732,C002914,P001,50000.0,2025-12-25
H000733,C002914,P004,10714.35,2024-12-13
H000734,C002914,P026,27216.15,2025-01-22
H000735,C002914,P018,11487.86,2024-09-21
H000736,C006852,P029,36396.55,2025-08-15
H000737,C006852,P017,8847.2,2024-07-29
H000738,C006852,P009,122910.78,2024-09-12
H000739,C001973,P011,23926.09,2025-11-02
H000740,C001973,P002,23644.03,2025-01-20
H000741,C001973,P030,55891.73,2025-10-22
H000742,C001973,P028,100000.0,2025-07-27
H000743,C006528,P020,16786.61,2024-09-12
H000744,C007919,P030,18545.93,2025-02-13
H000745,C007919,P017,11281.74,2024-11-29
H000746,C003734,P018,13613.31,2025-04-20
H000747,C000394,P023,42273.32,2026-01-18
H000748,C000394,P016,100000.0,2025-01-06
H000749,C000394,P012,41647.1,2025-09-08
H000750,C000684,P006,50000.0,2025-07-11
H000751,C000684,P010,50000.0,2025-12-22
H000752,C000684,P003,50000.0,2025-09-09
H000753,C000684,P012,33383.9,2025-07-09
H000754,C007948,P017,22307.43,2025-03-15
H000755,C007948,P030,1134.62,2026-01-15
H000756,C001431,P029,46900.44,2025-10-26
H000757,C001431,P009,50000.0,2024-11-25
H000758,C001431,P019,3492.97,2024-12-05
H000759,C000677,P001,50000.0,2025-03-24
H000760,C006464,P002,13441.84,2025-05-21
H000761,C002139,P008,18615.23,2025-12-03
H000762,C002139,P007,50000.0,2024-08-12
H000763,C002139,P018,12969.06,2024-09-17
H000764,C006927,P016,100000.0,2024-06-19
H000765,C006927,P015,103019.31,2025-10-05
H000766,C000034,P026,41001.5,2025-06-19
H000767,C000034,P010,70922.93,2025-01-08
H000768,C000034,P013,68493.54,2025-06-08
H000769,C000034,P023,41022.87,2025-05-29
H000770,C002808,P004,27983.58,2024-12-19
H000771,C000958,P003,50000.0,2025-04-26
H000772,C000958,P023,37925.37,2025-09-16
H000773,C007872,P014,69504.76,2025-09-25
H000774,C007872,P028,100000.0,2024-10-28
H000775,C007872,P006,106537.63,2026-01-16
H000776,C007872,P017,382535.63,2025-07-29
H000777,C006343,P027,100000.0,2025-06-24
H000778,C001633,P029,19788.75,2025-06-17
H000779,C001633,P022,19665.94,2025-03-10
H000780,C007418,P013,33625.68,2025-06-23
H000781,C007418,P015,50000.0,2025-08-20
H000782,C007418,P024,39902.12,2025-11-14
H000783,C004263,P014,43474.54,2024-11-05
H000784,C002224,P001,58764.5,2025-02-23
H000785,C003379,P001,108041.19,2024-08-14
H000786,C007160,P008,22958.73,2025-07-30
H000787,C000062,P012,14152.66,2025-05-21
H000788,C000062,P018,42371.01,2024-08-05
H000789,C004571,P015,50000.0,2025-07-02
H000790,C004571,P003,50000.0,2025-11-08
H000791,C001808,P012,31502.62,2025-10-30
H000792,C001278,P004,14877.58,2024-09-19
H000793,C007535,P001,54879.34,2025-05-28
H000794,C007535,P029,42169.85,2025-04-17
H000795,C007535,P010,75533.62,2025-07-13
H000796,C003516,P025,54422.24,2025-01-07
H000797,C000333,P024,24636.57,2025-10-20
H000798,C006073,P002,30264.03,2025-12-01
H000799,C002376,P024,63258.99,2025-05-26
H000800,C007172,P015,90859.79,2025-11-02
H000801,C001262,P013,34606.78,2025-06-29
H000802,C005608,P005,100000.0,2025-12-13
H000803,C005608,P014,52284.6,2025-03-23
H000804,C005304,P025,25584.32,2025-04-07
H000805,C005304,P016,100000.0,2024-10-05
H000806,C005628,P007,50000.0,2025-07-28
H000807,C000737,P026,19571.76,2024-11-29
H000808,C006416,P015,57463.5,2025-04-14
H000809,C006416,P008,43008.14,2025-06-30
H000810,C006089,P022,45088.72,2024-11-20
H000811,C002898,P016,100000.0,2024-06-21
H000812,C002898,P007,56721.49,2025-09-02
H000813,C002898,P006,50000.0,2025-01-26
H000814,C002898,P009,50000.0,2024-07-26
H000815,C003245,P005,100000.0,2024-08-16
H000816,C003245,P014,10000.0,2024-12-02
H000817,C005365,P023,18472.43,2025-08-09
H000818,C003289,P008,116307.49,2025-05-06
H000819,C006460,P001,60440.52,2025-08-04
H000820,C006460,P003,62368.88,2025-07-25
H000821,C007285,P022,20603.57,2024-06-06
H000822,C006450,P009,50000.0,2025-06-13
H000823,C006450,P015,50000.0,2025-07-30
H000824,C006450,P021,100000.0,2024-08-15
H000825,C003300,P028,100000.0,2025-10-16
H000826,C003300,P024,5812.14,2025-12-25
H000827,C002474,P004,19499.59,2025-09-09
H000828,C002474,P010,50000.0,2025-03-18
H000829,C002307,P021,100000.0,2024-12-27
H000830,C001375,P002,34632.06,2025-12-03
H000831,C001375,P011,28754.78,2025-08-14
H000832,C006172,P018,38848.44,2025-01-02
H000833,C007742,P017,73865.81,2024-09-09
H000834,C007894,P017,164982.74,2024-10-17
H000835,C007894,P029,13562.53,2025-01-08
H000836,C002599,P008,30140.15,2025-07-13
H000837,C003430,P022,23944.33,2024-07-18
H000838,C002604,P018,110916.8,2024-06-24
H000839,C002604,P014,37676.35,2026-01-01
H000840,C002604,P010,93484.56,2026-01-11
H000841,C002604,P023,46439.94,2025-02-27
H000842,C007864,P023,16868.58,2025-07-27
H000843,C007864,P006,50000.0,2024-11-29
H000844,C007864,P029,14093.76,2025-11-15
H000845,C006576,P008,47017.17,2025-03-15
H000846,C007118,P010,50000.0,2025-11-17
H000847,C001079,P012,14800.99,2025-07-03
H000848,C003521,P011,44785.19,2025-06-02
H000849,C003521,P022,18716.0,2025-07-31
H000850,C001164,P012,62948.96,2025-09-07
H000851,C001164,P026,133926.02,2025-08-14
H000852,C006578,P022,16187.23,2025-01-14
H000853,C003833,P003,55583.5,2025-08-14
H000854,C005442,P008,27967.89,2025-06-19
H000855,C000080,P005,100000.0,2024-09-21
H000856,C002586,P014,70262.7,2025-06-27
H000857,C002586,P019,11250.0,2024-08-25
H000858,C006907,P028,100000.0,2025-03-13
H000859,C006907,P027,100000.0,2025-08-23
H000860,C006817,P027,100000.0,2025-08-13
H000861,C006817,P008,42882.9,2025-05-31
H000862,C006817,P028,100000.0,2024-08-25
H000863,C004510,P001,50000.0,2024-09-09
H000864,C004510,P026,29083.52,2024-09-18
H000865,C007166,P017,14482.12,2024-08-29
H000866,C005926,P008,15866.37,2025-05-07
H000867,C005926,P019,62706.21,2025-08-01
H000868,C005926,P023,51404.63,2025-06-18
H000869,C005926,P008,18865.1,2025-04-21
H000870,C004596,P001,50000.0,2024-12-31
H000871,C001791,P014,25108.3,2025-08-17
H000872,C001787,P020,51454.34,2025-03-13
H000873,C001787,P002,7737.66,2025-07-31
H000874,C001570,P014,14743.34,2024-12-06
H000875,C001570,P012,26706.75,2025-05-14
H000876,C001570,P017,46984.91,2026-01-05
H000877,C001570,P014,13965.87,2025-12-10
H000878,C002252,P023,63787.78,2025-05-15
H000879,C004889,P022,22428.25,2024-11-06
H000880,C004889,P011,49594.25,2025-01-31
H000881,C001026,P018,68335.22,2024-11-29
H000882,C001955,P010,50000.0,2025-09-04
H000883,C001955,P012,39601.13,2025-10-30
H000884,C001955,P027,100000.0,2025-04-12
H000885,C001955,P017,36964.25,2025-12-22
H000886,C003613,P030,4941.09,2024-11-03
H000887,C005778,P030,18477.6,2025-11-02
H000888,C005778,P028,100000.0,2024-12-28
H000889,C006290,P002,36846.99,2024-10-29
H000890,C007467,P015,81786.77,2025-04-08
H000891,C007467,P003,50000.0,2025-10-07
H000892,C007467,P025,33173.7,2025-06-27
H000893,C001331,P020,83468.32,2025-02-11
H000894,C006763,P027,100000.0,2025-09-07
H000895,C007879,P006,50000.0,2024-10-01
H000896,C007879,P022,12554.32,2025-03-16
H000897,C005723,P023,53206.91,2025-05-27
H000898,C005723,P008,10000.0,2025-05-01
H000899,C002021,P002,39681.55,2025-03-06
H000900,C000150,P029,30110.26,2025-04-24
H000901,C005328,P020,29211.37,2024-06-13
H000902,C005156,P016,100000.0,2024-06-27
H000903,C005156,P005,100000.0,2025-06-17
H000904,C007786,P020,39367.05,2024-08-13
H000905,C001733,P005,100000.0,2025-12-16
H000906,C000971,P010,73300.53,2024-12-31
H000907,C000971,P015,50000.0,2025-03-08
H000908,C000971,P027,100000.0,2025-11-16
H000909,C002339,P009,50000.0,2024-06-12
H000910,C002339,P016,100000.0,2024-06-28
H000911,C002339,P029,15098.83,2025-11-21
H000912,C001264,P030,32517.72,2024-12-23
H000913,C001264,P009,50000.0,2025-05-24
H000914,C001264,P025,53638.58,2025-07-07
H000915,C001264,P011,22827.23,2025-02-24
H000916,C000170,P028,114424.39,2026-01-08
H000917,C004551,P024,75568.37,2025-04-23
H000918,C001516,P009,50000.0,2024-07-25
H000919,C001516,P014,18397.09,2026-01-10
H000920,C001516,P030,28075.31,2024-10-21
H000921,C001516,P017,16257.62,2025-06-08
H000922,C002860,P020,51772.09,2025-11-24
H000923,C002860,P012,42994.17,2025-12-13
H000924,C002860,P024,133058.26,2025-09-09
H000925,C001480,P002,40059.38,2024-10-11
H000926,C001616,P029,44314.63,2025-06-01
H000927,C001616,P015,50000.0,2025-10-11
H000928,C001616,P005,100000.0,2024-06-13
H000929,C002575,P014,22626.93,2026-01-07
H000930,C002575,P005,100000.0,2025-10-24
H000931,C005803,P008,35003.31,2025-08-31
H000932,C004906,P003,50000.0,2025-10-08
H000933,C004906,P002,30223.18,2025-05-11
H000934,C002580,P025,12539.72,2025-05-17
H000935,C004249,P028,100000.0,2025-06-25
H000936,C003439,P005,100000.0,2025-04-15
H000937,C003439,P030,97318.98,2025-04-03
H000938,C003439,P009,50000.0,2026-01-21
H000939,C003439,P024,65064.71,2025-07-22
H000940,C000234,P013,63055.9,2025-06-20
H000941,C002230,P013,32914.84,2025-06-27
H000942,C004634,P018,20218.06,2025-01-25
H000943,C004634,P006,64327.43,2025-07-29
H000944,C004514,P016,100000.0,2025-02-26
H000945,C004514,P026,66655.09,2024-10-17
H000946,C002878,P028,100000.0,2025-03-13
H000947,C002878,P002,6777.82,2024-07-07
H000948,C005811,P014,13817.29,2025-02-16
H000949,C003275,P019,36456.63,2025-06-29
H000950,C003827,P015,145134.41,2025-11-26
H000951,C003827,P030,53390.43,2025-09-13
H000952,C004921,P013,18576.66,2025-07-01
H000953,C004921,P029,17474.05,2026-01-14
H000954,C004921,P013,21197.12,2025-10-11
H000955,C001222,P006,50000.0,2025-01-23
H000956,C001222,P027,100000.0,2026-01-02
H000957,C001222,P029,11727.88,2026-01-07
H000958,C004690,P025,37850.78,2025-09-07
H000959,C004690,P025,60409.98,2026-01-02
H000960,C000510,P009,69987.44,2024-11-06
H000961,C000998,P004,56652.8,2024-07-10
H000962,C000998,P025,33712.08,2025-06-17
H000963,C000998,P006,50000.0,2025-09-26
H000964,C005565,P004,172219.49,2024-07-22
H000965,C004512,P019,12754.97,2025-08-24
H000966,C007101,P008,56579.04,2025-10-16
H000967,C007101,P011,67245.93,2025-10-23
H000968,C007101,P008,21335.89,2025-04-29
H000969,C006926,P025,13175.18,2025-05-20
H000970,C006926,P005,100000.0,2024-08-27
H000971,C006926,P002,36091.22,2024-08-27
H000972,C004687,P004,36090.62,2024-10-10
H000973,C004687,P016,100000.0,2025-06-11
H000974,C006791,P025,120306.8,2025-08-12
H000975,C006791,P006,50000.0,2026-01-10
H000976,C006791,P017,50546.01,2024-07-18
H000977,C005307,P030,8026.77,2024-06-18
H000978,C005307,P010,105367.39,2025-03-02
H000979,C005307,P030,51798.38,2025-04-09
H000980,C005307,P007,50000.0,2024-07-09
H000981,C000539,P020,17705.79,2024-12-06
H000982,C007875,P020,193304.99,2024-11-16
H000983,C007875,P010,50000.0,2025-03-21
H000984,C003871,P014,41301.5,2025-01-06
H000985,C005455,P019,64616.15,2024-08-10
H000986,C007374,P019,106577.52,2025-01-17
H000987,C001840,P014,24379.82,2024-12-18
H000988,C001704,P026,15101.95,2024-07-22
H000989,C001704,P025,5028.96,2025-08-12
H000990,C006873,P022,44706.06,2024-12-02
H000991,C006873,P027,100000.0,2025-03-04
H000992,C004739,P028,100000.0,2025-10-01
H000993,C004739,P010,50000.0,2025-01-07
H000994,C006675,P012,68973.18,2025-06-03
H000995,C007951,P006,50000.0,2025-10-22
H000996,C007951,P010,59306.78,2025-08-25
H000997,C002654,P013,10000.0,2025-11-10
H000998,C004951,P005,113736.97,2025-03-17
H000999,C003423,P022,37631.03,2025-06-09
H001000,C003423,P017,14089.4,2025-10-02
H001001,C003423,P004,14643.38,2025-08-20
H001002,C002971,P025,23760.78,2025-11-08
H001003,C002971,P004,24923.16,2024-09-28
H001004,C004185,P014,18616.29,2025-08-27
H001005,C006305,P027,100000.0,2025-09-28
H001006,C006305,P005,100000.0,2024-09-25
H001007,C002023,P006,50000.0,2025-07-11
H001008,C007609,P019,34476.47,2025-11-14
H001009,C005770,P023,78958.62,2025-03-18
H001010,C001006,P020,28192.55,2025-12-08
H001011,C001006,P017,37386.56,2025-12-10
H001012,C001006,P020,91397.82,2025-04-28
H001013,C006077,P020,23424.86,2024-10-02
H001014,C001321,P019,118024.24,2024-07-03
H001015,C001321,P029,102568.83,2025-03-03
H001016,C005762,P015,50000.0,2025-08-20
H001017,C005762,P017,127221.45,2025-01-04
H001018,C005762,P014,33547.16,2025-06-10
H001019,C005892,P005,100000.0,2024-06-26
H001020,C005892,P014,61077.37,2024-12-13
H001021,C005892,P008,63262.01,2025-03-09
H001022,C002756,P008,54898.63,2025-03-30
H001023,C002756,P028,100000.0,2025-12-28
H001024,C002756,P030,53712.75,2026-01-11
H001025,C007459,P021,100000.0,2025-01-09
H001026,C007459,P023,3630.12,2025-06-02
H001027,C000409,P008,67427.1,2025-10-15
H001028,C000409,P010,50000.0,2025-11-27
H001029,C000409,P002,15312.46,2024-08-14
H001030,C001198,P012,12021.86,2025-10-31
H001031,C001198,P012,38265.04,2025-09-09
H001032,C007871,P025,23537.84,2025-01-18
H001033,C007871,P020,14089.58,2025-07-23
H001034,C007711,P001,72044.18,2025-12-07
H001035,C007711,P024,9390.8,2025-05-22
H001036,C007711,P024,49515.87,2024-09-15
H001037,C001324,P027,100000.0,2025-08-05
H001038,C001324,P025,24820.08,2025-04-13
H001039,C001057,P007,50000.0,2024-06-16
H001040,C004670,P018,37566.26,2025-09-18
H001041,C004670,P022,30298.7,2025-03-13
H001042,C004670,P014,24338.58,2025-03-28
H001043,C003800,P023,38050.58,2025-06-12
H001044,C003013,P024,42651.07,2025-03-09
H001045,C001671,P002,14830.32,2024-10-24
H001046,C000941,P013,36468.93,2025-06-04
H001047,C003306,P015,91315.9,2025-02-27
H001048,C003306,P024,33990.33,2025-10-31
H001049,C007174,P007,50000.0,2024-06-25
H001050,C005492,P026,15595.62,2024-07-16
H001051,C002777,P007,50000.0,2025-06-25
H001052,C000577,P029,19648.82,2025-08-28
H001053,C003419,P002,11919.68,2024-10-30
H001054,C003419,P015,50000.0,2025-02-07
H001055,C003419,P012,52102.7,2025-09-14
H001056,C001742,P001,50000.0,2025-09-06
H001057,C001742,P021,100000.0,2025-01-06
H001058,C001670,P002,17912.65,2025-07-07
H001059,C001670,P004,31890.01,2025-03-13
H001060,C001670,P003,50000.0,2025-07-18
H001061,C005357,P030,27135.98,2024-12-15
H001062,C002923,P005,100000.0,2025-07-27
H001063,C002923,P021,100000.0,2025-11-20
H001064,C002923,P015,50000.0,2025-09-23
H001065,C005047,P026,57513.43,2025-09-03
H001066,C005047,P015,50000.0,2025-06-11
H001067,C000178,P020,32794.47,2025-06-14
H001068,C000178,P001,50000.0,2024-08-06
H001069,C000178,P024,36596.31,2024-09-20
H001070,C000178,P014,34053.61,2025-05-17
H001071,C007221,P017,25262.45,2025-07-03
H001072,C001818,P002,27220.59,2025-05-28
H001073,C006621,P006,50000.0,2024-08-08
H001074,C006621,P010,50000.0,2025-05-08
H001075,C001729,P014,42611.86,2025-02-15
H001076,C001729,P012,34380.38,2025-08-23
H001077,C005924,P016,100000.0,2025-03-21
H001078,C005547,P012,184836.23,2025-09-06
H001079,C005547,P014,98648.7,2025-03-14
H001080,C003935,P022,28461.31,2024-08-04
H001081,C003935,P029,109047.21,2024-11-26
H001082,C000329,P006,50000.0,2024-07-16
H001083,C000329,P010,62296.59,2025-01-17
H001084,C000329,P008,53152.59,2025-09-20
H001085,C000329,P028,100000.0,2025-01-09
H001086,C002555,P009,50000.0,2025-04-01
H001087,C002555,P022,175616.46,2026-01-03
H001088,C002125,P004,37328.28,2025-12-15
H001089,C005783,P007,50000.0,2024-08-18
H001090,C006386,P012,19761.47,2025-10-18
H001091,C006386,P019,97082.54,2024-10-30
H001092,C007342,P022,27472.66,2025-04-25
H001093,C002893,P020,18432.72,2026-01-19
H001094,C006063,P003,50000.0,2025-04-13
H001095,C006063,P017,44397.21,2024-07-29
H001096,C006063,P010,50000.0,2025-06-15
H001097,C004418,P017,26911.53,2024-10-14
H001098,C003258,P006,84883.44,2025-08-05
H001099,C005665,P007,52571.94,2025-12-13
H001100,C004002,P027,100000.0,2025-09-29
H001101,C004002,P029,10000.0,2025-12-12
