event_id,customer_id,event_type,event_date
E000801,C000247,consult,2025-06-11
E000802,C000247,login,2025-07-19
E000803,C005818,login,2025-06-11
E000804,C005818,login,2026-02-18
E000805,C005122,consult,2025-06-22
E000806,C005122,login,2025-06-08
E000807,C005122,login,2025-08-20
E000808,C004522,login,2025-06-25
E000809,C004522,login,2025-07-30
E000810,C004522,login,2025-10-25
E000811,C004522,complaint,2026-01-07
E000812,C004522,login,2025-08-20
E000813,C004276,consult,2025-11-08
E000814,C004276,login,2025-12-20
E000815,C004276,complaint,2026-02-08
E000816,C004276,login,2025-12-15
E000817,C004276,login,2025-10-15
E000818,C000853,login,2025-07-16
E000819,C000853,consult,2026-02-05
E000820,C000853,login,2025-08-20
E000821,C000853,consult,2025-06-20
E000822,C007932,login,2026-02-18
E000823,C007932,consult,2025-11-25
E000824,C007932,login,2026-01-16
E000825,C007932,login,2025-09-22
E000826,C002511,login,2025-07-24
E000827,C002511,consult,2025-10-09
E000828,C002511,login,2025-06-28
E000829,C002511,login,2025-10-03
E000830,C002511,login,2025-10-25
E000831,C006744,complaint,2025-12-19
E000832,C006744,complaint,2025-07-07
E000833,C006744,login,2025-10-10
E000834,C006744,consult,2026-02-20
E000835,C004630,login,2025-06-10
E000836,C004630,login,2025-12-12
E000837,C004630,login,2026-03-23
E000838,C004630,login,2026-02-01
E000839,C004630,login,2025-10-06
E000840,C001967,login,2025-12-20
E000841,C001967,consult,2026-01-29
E000842,C001967,consult,2025-08-09
E000843,C001967,login,2025-09-30
E000844,C005881,consult,2026-03-17
E000845,C005881,login,2026-01-13
E000846,C005881,login,2025-08-20
E000847,C005881,login,2026-02-27
E000848,C005881,login,2026-01-29
E000849,C000277,consult,2025-09-05
E000850,C000277,consult,2026-03-03
E000851,C000277,consult,2025-09-20
E000852,C000277,login,2025-07-09
E000853,C000277,complaint,2025-07-17
E000854,C000452,consult,2025-06-06
E000855,C000452,login,2025-12-31
E000856,C000452,login,2025-07-19
E000857,C000452,login,2025-06-24
E000858,C000452,login,2025-11-26
E000859,C000781,login,2026-01-03
E000860,C000781,login,2025-07-23
E000861,C000781,login,2026-03-05
E000862,C004959,login,2026-03-04
E000863,C004959,login,2025-09-14
E000864,C004959,login,2025-12-25
E000865,C004959,login,2025-09-16
E000866,C004959,login,2026-03-02
E000867,C007430,consult,2026-02-15
E000868,C003208,consult,2025-11-25
E000869,C003208,consult,2025-11-23
E000870,C007778,login,2025-06-03
E000871,C007778,login,2025-06-19
E000872,C002538,login,2026-03-05
E000873,C002538,consult,2025-11-17
E000874,C002538,login,2025-09-30
E000875,C002538,login,2025-06-12
E000876,C002538,login,2025-08-04
E000877,C002857,login,2025-11-24
E000878,C002874,login,2025-06-01
E000879,C002874,login,2026-03-19
E000880,C002874,login,2025-11-24
E000881,C002938,login,2025-10-25
E000882,C002938,login,2025-10-04
E000883,C006148,consult,2026-03-13
E000884,C006148,login,2026-02-24
E000885,C006148,login,2025-08-23
E000886,C006148,consult,2026-02-13
E000887,C006148,consult,2025-10-13
E000888,C002126,consult,2026-01-02
E000889,C002126,login,2025-12-21
E000890,C002126,login,2025-06-03
E000891,C002126,login,2026-01-06
E000892,C003304,login,2026-01-08
E000893,C003304,login,2025-12-26
E000894,C003304,login,2026-03-24
E000895,C006009,login,2025-11-07
E000896,C006009,login,2026-01-07
E000897,C000388,login,2026-02-07
E000898,C000388,consult,2025-08-21
E000899,C000388,login,2025-07-18
E000900,C000388,login,2026-01-18
E000901,C005294,login,2025-06-02
E000902,C005294,login,2025-08-03
E000903,C005294,login,2025-07-02
E000904,C000460,login,2025-11-09
E000905,C000460,complaint,2025-10-08
E000906,C003077,login,2025-10-24
E000907,C003077,login,2025-06-19
E000908,C003077,login,2025-08-05
E000909,C000434,login,2025-09-09
E000910,C005563,login,2025-12-27
E000911,C005563,login,2025-11-02
E000912,C005563,login,2025-09-15
E000913,C000057,consult,2026-01-09
E000914,C000057,login,2025-08-28
E000915,C000057,consult,2025-07-01
E000916,C000057,login,2025-10-22
E000917,C000057,login,2025-12-14
E000918,C003531,login,2025-10-17
E000919,C006668,login,2025-09-02
E000920,C003743,login,2025-10-27
E000921,C003743,login,2025-10-05
E000922,C003382,login,2025-09-14
E000923,C003382,consult,2025-08-01
E000924,C003382,login,2025-11-12
E000925,C003382,login,2025-12-07
E000926,C007456,login,2025-12-05
E000927,C007456,login,2025-11-04
E000928,C007456,consult,2026-01-19
E000929,C007456,login,2025-11-28
E000930,C007456,login,2026-01-06
E000931,C004867,login,2026-02-06
E000932,C004867,login,2025-11-24
E000933,C004867,login,2025-08-27
E000934,C004867,login,2025-10-06
E000935,C003114,complaint,2025-08-04
E000936,C003114,login,2025-09-01
E000937,C003114,login,2025-12-17
E000938,C003114,login,2025-11-18
E000939,C001193,consult,2026-03-02
E000940,C001193,complaint,2025-10-08
E000941,C005072,consult,2026-02-23
E000942,C005072,login,2025-06-16
E000943,C005072,login,2025-06-15
E000944,C005072,login,2026-03-06
E000945,C007216,login,2025-06-19
E000946,C007216,login,2026-02-19
E000947,C007216,login,2026-03-22
E000948,C007216,consult,2025-07-19
E000949,C002458,consult,2025-12-01
E000950,C002458,login,2025-07-03
E000951,C002458,consult,2026-02-23
E000952,C002458,login,2026-02-24
E000953,C001662,consult,2025-06-01
E000954,C001662,login,2026-02-03
E000955,C001662,complaint,2025-11-05
E000956,C006414,login,2026-01-10
E000957,C006414,complaint,2026-02-09
E000958,C006414,consult,2025-08-04
E000959,C000562,login,2025-06-04
E000960,C000562,login,2026-03-23
E000961,C001436,login,2025-08-12
E000962,C001436,login,2025-12-30
E000963,C001436,complaint,2025-12-13
E000964,C003921,login,2026-01-26
E000965,C001142,login,2025-09-13
E000966,C001488,login,2025-11-12
E000967,C001488,login,2025-08-31
E000968,C001488,consult,2026-02-16
E000969,C001488,login,2025-11-24
E000970,C001488,login,2025-09-10
E000971,C005429,complaint,2025-06-18
E000972,C005429,login,2025-10-14
E000973,C005429,login,2026-01-27
E000974,C005429,login,2025-07-24
E000975,C007017,login,2025-06-07
E000976,C007017,login,2025-06-27
E000977,C007017,login,2025-06-11
E000978,C007017,consult,2025-12-31
E000979,C007017,consult,2025-12-18
E000980,C006118,login,2025-10-07
E000981,C006118,login,2025-11-02
E000982,C006118,login,2025-08-13
E000983,C006118,login,2026-01-22
E000984,C003038,login,2026-01-23
E000985,C003038,consult,2025-10-07
E000986,C003038,login,2026-01-02
E000987,C003038,consult,2025-06-14
E000988,C001335,login,2025-12-16
E000989,C005403,login,2025-07-14
E000990,C005403,login,2026-02-25
E000991,C005403,login,2026-03-19
E000992,C005649,login,2026-01-22
E000993,C005649,consult,2025-09-23
E000994,C005649,login,2025-10-18
E000995,C005649,login,2025-12-31
E000996,C000577,login,2025-10-07
E000997,C000577,login,2025-09-13
E000998,C000577,login,2025-06-11
E000999,C000577,consult,2026-02-08
E001000,C000577,login,2025-11-30
E001001,C005821,login,2025-08-26
E001002,C005821,login,2025-11-25
E001003,C005821,login,2025-11-11
E001004,C005821,login,2025-08-17
E001005,C005821,consult,2026-01-30
E001006,C005802,login,2025-06-30
E001007,C005802,login,2025-11-26
E001008,C005802,login,2025-12-06
E001009,C005802,login,2025-08-24
E001010,C005802,complaint,2025-07-10
E001011,C003518,login,2026-02-24
E001012,C003518,login,2025-11-21
E001013,C003518,login,2026-02-16
E001014,C002893,login,2025-12-26
E001015,C002893,login,2025-09-28
E001016,C002893,login,2025-07-25
E001017,C002893,login,2026-01-28
E001018,C002893,login,2025-07-07
E001019,C004934,login,2026-03-06
E001020,C004934,login,2026-01-15
E001021,C004934,consult,2025-06-27
E001022,C004934,login,2026-02-18
E001023,C004934,login,2025-10-05
E001024,C000276,consult,2025-08-26
E001025,C000276,login,2025-07-19
E001026,C000276,login,2026-02-23
E001027,C000276,consult,2026-01-05
E001028,C000276,login,2025-07-02
E001029,C003116,login,2025-08-17
E001030,C003116,login,2025-09-28
E001031,C003116,login,2026-01-18
E001032,C003116,login,2025-09-17
E001033,C003116,login,2026-01-27
E001034,C005857,login,2025-08-20
E001035,C005857,login,2025-10-06
E001036,C007170,login,2025-11-06
E001037,C007170,consult,2026-03-24
E001038,C007170,consult,2025-08-26
E001039,C007217,login,2026-02-18
E001040,C004484,login,2025-07-04
E001041,C003144,login,2025-09-29
E001042,C007015,consult,2025-09-10
E001043,C007015,login,2025-06-23
E001044,C007015,consult,2025-07-31
E001045,C006518,login,2025-09-25
E001046,C006518,login,2025-09-29
E001047,C006518,login,2026-01-23
E001048,C002114,consult,2025-11-19
E001049,C002114,login,2025-11-13
E001050,C002114,complaint,2025-08-30
E001051,C006672,login,2025-10-12
E001052,C006672,consult,2025-06-03
E001053,C006672,login,2026-02-25
E001054,C003546,login,2026-02-08
E001055,C003546,consult,2026-03-23
E001056,C003546,login,2026-01-25
E001057,C006780,login,2025-12-12
E001058,C007481,login,2025-07-03
E001059,C007481,login,2025-09-29
E001060,C000583,login,2025-08-08
E001061,C006491,login,2026-02-28
E001062,C006491,login,2025-12-06
E001063,C003617,login,2025-11-18
E001064,C003617,login,2025-12-18
E001065,C003617,login,2025-12-24
E001066,C003617,consult,2025-10-22
E001067,C003617,consult,2025-08-20
E001068,C007328,consult,2026-01-25
E001069,C002685,login,2026-03-11
E001070,C002685,login,2025-08-24
E001071,C002685,consult,2025-09-22
E001072,C002685,login,2025-11-28
E001073,C003107,login,2025-12-05
E001074,C003107,login,2025-08-23
E001075,C003107,login,2026-02-27
E001076,C003107,consult,2026-01-07
E001077,C003497,complaint,2025-07-25
E001078,C003497,login,2025-08-17
E001079,C003497,consult,2025-07-03
E001080,C003497,complaint,2026-03-02
E001081,C000894,login,2025-12-06
E001082,C006648,login,2025-11-07
E001083,C006648,consult,2025-10-04
E001084,C007935,login,2025-06-26
E001085,C007935,login,2026-01-24
E001086,C007935,consult,2026-03-10
E001087,C007935,login,2025-12-07
E001088,C007935,consult,2025-08-01
E001089,C006859,login,2025-08-25
E001090,C006859,login,2025-07-01
E001091,C006859,login,2026-01-23
E001092,C006859,login,2026-01-26
E001093,C002471,login,2025-11-02
E001094,C000188,login,2025-11-24
E001095,C000188,login,2025-09-23
E001096,C000188,consult,2026-03-19
E001097,C000719,login,2025-10-31
E001098,C002894,login,2025-06-19
E001099,C000997,login,2025-11-11
E001100,C002409,login,2025-07-11
E001101,C003650,complaint,2025-07-29
E001102,C003650,consult,2025-11-19
E001103,C005877,login,2025-12-05
E001104,C005877,consult,2025-12-04
E001105,C005877,login,2026-01-18
E001106,C005877,login,2025-11-21
E001107,C005877,consult,2026-03-27
E001108,C001219,login,2025-10-02
E001109,C001219,consult,2025-09-22
E001110,C001219,login,2025-09-26
E001111,C001219,login,2026-03-07
E001112,C001219,login,2025-07-05
E001113,C002931,consult,2025-11-03
E001114,C002931,login,2025-11-22
E001115,C002931,login,2025-07-28
E001116,C005028,login,2025-07-11
E001117,C005028,login,2025-08-11
E001118,C005028,login,2026-01-21
E001119,C007988,complaint,2025-09-17
E001120,C007988,login,2025-11-03
E001121,C007988,login,2025-10-31
E001122,C007988,complaint,2025-06-04
E001123,C007988,login,2026-02-12
E001124,C005088,login,2025-10-29
E001125,C005088,login,2025-09-12
E001126,C005088,login,2025-10-23
E001127,C003582,login,2025-06-17
E001128,C003582,login,2026-01-19
E001129,C001819,login,2025-09-11
E001130,C001819,consult,2026-02-08
E001131,C001071,login,2025-09-06
E001132,C001071,login,2025-06-23
E001133,C001071,consult,2026-01-26
E001134,C001071,complaint,2025-11-26
E001135,C004946,consult,2025-07-04
E001136,C004946,login,2025-09-15
E001137,C004946,consult,2025-11-25
E001138,C004946,login,2026-02-25
E001139,C004946,login,2025-10-26
E001140,C005917,login,2025-11-25
E001141,C005892,complaint,2026-03-24
E001142,C005892,consult,2025-12-14
E001143,C007541,login,2025-09-16
E001144,C007541,login,2026-02-08
E001145,C007541,login,2025-10-07
E001146,C007541,complaint,2025-11-16
E001147,C007541,consult,2025-09-02
E001148,C000701,login,2026-02-21
E001149,C000701,consult,2025-10-06
E001150,C003225,consult,2025-12-24
E001151,C003225,login,2025-09-28
E001152,C003225,consult,2026-02-27
E001153,C003225,consult,2026-01-29
E001154,C003225,complaint,2026-02-21
E001155,C007948,login,2026-02-22
E001156,C007948,consult,2026-03-27
E001157,C007948,complaint,2025-06-26
E001158,C007948,consult,2025-10-28
E001159,C007948,complaint,2025-06-20
E001160,C004958,consult,2026-01-26
E001161,C004958,login,2025-08-04
E001162,C004958,consult,2025-06-14
E001163,C004958,login,2025-12-29
E001164,C004958,login,2025-12-31
E001165,C006379,login,2025-12-07
E001166,C001210,consult,2026-03-17
E001167,C001210,login,2025-06-27
E001168,C001210,login,2026-01-10
E001169,C002817,login,2025-09-15
E001170,C002817,login,2025-11-23
E001171,C002817,complaint,2025-10-31
E001172,C001705,consult,2025-12-16
E001173,C001705,login,2025-10-26
E001174,C001705,login,2025-06-09
E001175,C001705,complaint,2025-09-27
E001176,C001956,complaint,2026-03-05
E001177,C001956,consult,2025-08-11
E001178,C001956,consult,2025-07-24
E001179,C006231,login,2025-09-09
E001180,C006231,login,2026-01-16
E001181,C007229,login,2026-01-01
E001182,C007229,login,2025-07-02
E001183,C002791,consult,2025-11-25
E001184,C002791,login,2025-07-10
E001185,C002791,consult,2025-06-14
E001186,C002791,consult,2025-09-30
E001187,C002791,consult,2025-06-11
E001188,C006497,login,2025-11-15
E001189,C006497,login,2026-03-06
E001190,C004569,login,2025-06-20
E001191,C004569,login,2025-10-25
E001192,C005115,consult,2025-09-07
E001193,C005115,login,2025-09-14
E001194,C003985,login,2025-11-03
E001195,C003985,login,2025-07-11
E001196,C003962,login,2026-02-08
E001197,C003962,login,2025-08-25
E001198,C003962,consult,2026-02-26
E001199,C003962,complaint,2025-12-16
E001200,C001016,consult,2025-12-26
E001201,C001016,login,2026-03-02
E001202,C001016,complaint,2025-08-22
E001203,C001016,complaint,2025-08-16
E001204,C001016,consult,2026-01-28
E001205,C004587,login,2025-12-09
E001206,C004587,login,2025-09-01
E001207,C004587,login,2025-11-27
E001208,C004587,login,2026-03-03
E001209,C005479,login,2026-03-15
E001210,C005479,login,2025-09-19
E001211,C005479,login,2025-09-10
E001212,C002025,login,2025-10-06
E001213,C002025,login,2026-03-02
E001214,C002025,complaint,2025-10-01
E001215,C002879,login,2025-09-17
E001216,C002879,login,2025-12-31
E001217,C002879,login,2025-07-29
E001218,C002879,login,2025-06-26
E001219,C003557,consult,2025-11-29
E001220,C004540,login,2025-10-03
E001221,C004540,complaint,2025-07-11
E001222,C004540,complaint,2026-01-05
E001223,C004540,login,2025-09-17
E001224,C006456,login,2025-08-26
E001225,C006456,login,2025-08-23
E001226,C006456,login,2025-08-20
E001227,C006456,consult,2026-02-25
E001228,C001764,login,2026-01-12
E001229,C002793,login,2026-03-17
E001230,C002793,login,2025-08-08
E001231,C002793,login,2025-06-14
E001232,C002793,consult,2026-02-16
E001233,C002793,login,2025-08-05
E001234,C006842,consult,2026-02-06
E001235,C006768,login,2025-10-16
E001236,C006768,login,2025-08-03
E001237,C006768,login,2025-09-18
E001238,C006768,consult,2026-03-02
E001239,C006768,login,2025-11-26
E001240,C001642,complaint,2026-01-27
E001241,C003354,login,2026-02-27
E001242,C003354,consult,2025-06-02
E001243,C003354,login,2025-08-06
E001244,C003354,login,2026-01-11
E001245,C003354,login,2026-02-26
E001246,C003360,login,2025-06-16
E001247,C003360,consult,2026-03-11
E001248,C003360,login,2026-01-06
E001249,C003360,complaint,2026-02-09
E001250,C003360,consult,2025-10-27
E001251,C000728,login,2026-02-19
E001252,C000728,login,2025-08-03
E001253,C000728,complaint,2025-06-28
E001254,C000728,consult,2026-03-01
E001255,C000728,consult,2025-08-23
E001256,C007670,login,2026-02-10
E001257,C007670,login,2025-12-17
E001258,C007670,login,2025-08-03
E001259,C003967,login,2025-12-03
E001260,C003967,complaint,2025-09-30
E001261,C001344,login,2025-07-30
E001262,C001344,login,2025-08-19
E001263,C007061,login,2025-11-15
E001264,C007061,login,2025-07-17
E001265,C002594,login,2025-10-30
E001266,C006559,login,2026-03-05
E001267,C006559,login,2025-12-07
E001268,C006559,consult,2025-12-18
E001269,C006559,login,2025-11-06
E001270,C001096,consult,2025-10-14
E001271,C001096,login,2026-02-17
E001272,C001902,consult,2025-12-02
E001273,C001902,login,2026-01-27
E001274,C001902,login,2025-06-25
E001275,C001902,consult,2025-11-01
E001276,C001902,login,2025-10-22
E001277,C004147,login,2025-06-26
E001278,C004147,login,2025-07-04
E001279,C004147,login,2026-01-07
E001280,C004147,login,2025-09-29
E001281,C004147,login,2025-06-01
E001282,C004467,login,2025-07-27
E001283,C004467,login,2025-11-11
E001284,C004467,login,2025-11-14
E001285,C004467,consult,2026-03-12
E001286,C007290,login,2025-06-14
E001287,C005167,complaint,2026-01-14
E001288,C005167,login,2025-07-23
E001289,C005167,login,2026-02-26
E001290,C005167,consult,2025-07-29
E001291,C005167,consult,2025-11-03
E001292,C005719,consult,2025-07-19
E001293,C005719,login,2025-12-23
E001294,C006926,consult,2025-08-23
E001295,C006926,consult,2025-12-25
E001296,C006926,login,2025-06-28
E001297,C006926,login,2025-07-26
E001298,C006926,login,2025-07-05
E001299,C001168,login,2026-01-30
E001300,C001168,complaint,2026-03-14
E001301,C000184,complaint,2025-09-03
E001302,C000184,consult,2025-06-27
E001303,C006539,login,2025-06-16
E001304,C006539,consult,2026-01-15
E001305,C006539,login,2026-03-08
E001306,C006539,consult,2026-03-06
E001307,C006539,consult,2025-07-07
E001308,C004553,complaint,2025-08-25
E001309,C004553,login,2025-12-29
E001310,C004553,login,2026-01-21
E001311,C004553,login,2026-02-27
E001312,C007776,login,2025-12-29
E001313,C007776,consult,2025-08-07
E001314,C002224,login,2026-02-02
E001315,C002224,login,2025-09-27
E001316,C002224,login,2026-03-25
E001317,C002224,consult,2025-06-25
E001318,C002036,consult,2025-12-13
E001319,C000913,login,2025-12-16
E001320,C000913,complaint,2025-10-27
E001321,C002067,complaint,2025-12-22
E001322,C002067,consult,2025-11-25
E001323,C002067,consult,2026-01-12
E001324,C002067,login,2025-08-19
E001325,C004434,consult,2025-10-19
E001326,C004434,login,2026-01-09
E001327,C004434,login,2026-02-10
E001328,C004434,login,2026-03-15
